"idp","mqd","biomass","zp","reserutile","troph_r","species","ownership"
1642816,0.125365868595598,28.2951601991935,409,2.90000009536743,4.161008,"Frêne","Forêts privées et autres - Hors PSG"
1643387,0.386802049836713,384.838142478821,269,136.5,3.410711,"Grand aulne","Forêts privées et autres - Hors PSG"
1642345,0.126216841452174,80.5255890377904,372,159.5,3.9528842,"Tremble","Forêts privées et autres - Hors PSG"
1609279,0.289667016521717,348.301728751965,384,62.9999961853027,2.1636486,"Bouleau","Forêts privées et autres - Hors PSG"
1644333,0.306159283427673,173.652958556678,362,58,3.1650918,"Chêne rouvre","Autres forêts publiques RF"
1651294,0.431059716985529,727.775457441062,1081,56,3.5675545,"Hêtre","Autres forêts publiques RF"
1617378,0.283383210931487,225.193074498685,871,40.6000022888184,2.5491962,"Douglas","Autres forêts publiques RF"
1652840,0.277651430460561,113.382781425973,1185,50.75,2.107032,"Épicéa commun","Autres forêts publiques RF"
1636653,0.18801479409383,127.026813028337,1220,50.75,2.1450548,"Hêtre","Forêts privées et autres - Hors PSG"
1626756,0.190865260862658,38.0952554876861,693,1.45000004768372,1.9306005,"Sapin pectiné","Autres forêts publiques RF"
1606071,0.280906687114538,212.813177719472,712,43.75,2.9613569,"Épicéa commun","Autres forêts publiques RF"
1649164,0.239143982623486,366.74277119343,690,58,8.738767,"Sapin pectiné","Autres forêts publiques RF"
1652671,0.353008508941906,262.85726417912,719,50.75,2.6437006,"Épicéa commun","Autres forêts publiques RF"
1617329,0.326859403144748,221.211492362163,1044,39.2000007629395,1.985046,"Sapin pectiné","Autres forêts publiques RF"
1606427,0.369629036171653,159.89294846932,787,48,2.356088,"Sapin pectiné","Autres forêts publiques RF"
1606419,0.303681674721738,300.610845329143,706,96.8000030517578,2.5315883,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1653745,0.543110603935947,207.393362316889,973,49,3.3782659,"Hêtre","Forêts privées et autres - Hors PSG"
1608598,0.293015091166499,316.005515905879,1218,59.1499977111816,3.0274131,"Hêtre","Forêts domaniales RF"
1643210,0.31653410196119,220.687782452654,907,61.25,4.1764345,"Hêtre","Autres forêts publiques RF"
1639327,0.312185223058157,389.249421158157,775,52.5,5.7932844,"Hêtre","Autres forêts publiques RF"
1638717,0.340582851951881,375.783483630124,490,112.049995422363,3.0139494,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1615781,0.251895888574585,263.019597599081,852,43.2000007629395,1.6626452,"Épicéa commun","Autres forêts publiques RF"
1645440,0.243591326853936,230.265304980162,816,21,1.5808558,"Pin sylvestre","Autres forêts publiques RF"
1615187,0.404640277293458,365.594172205957,675,79.1999969482422,4.3653455,"Sapin pectiné","Autres forêts publiques RF"
1605533,0.397836116727777,312.988413786484,985,98,2.4627082,"Sapin pectiné","Forêts domaniales RF"
1628287,0.32444391897807,129.576063487147,831,21,3.9836025,"Sapin pectiné","Autres forêts publiques RF"
1613685,0.238765783931632,135.962968713819,391,63,2.325833,"Sapin pectiné","Autres forêts publiques RF"
1602452,0.394959931882967,243.028316063225,715,48,3.8271773,"Hêtre","Autres forêts publiques RF"
1602158,0.271821242566358,92.9700902793958,696,21,2.9718053,"Douglas","Forêts domaniales RF"
1613024,0.197228678403645,195.781088809966,575,58,1.9448019,"Pin sylvestre","Forêts domaniales RF"
1644330,0.186718832042532,58.0183640831976,585,62.4000015258789,6.5285015,"Sapin pectiné","Autres forêts publiques RF"
1645351,0.425598708545572,56.9314590913683,613,40.6000022888184,4.2444453,"Chêne rouvre","Autres forêts publiques RF"
1608557,0.26048678576665,103.577282981395,555,157.5,2.494152,"Épicéa commun","Forêts privées et autres - Hors PSG"
1628507,0.153645092277582,48.058072894524,581,36.75,2.3115876,"Épicéa commun","Forêts privées et autres - Hors PSG"
1652252,0.208677885340652,211.305051768953,603,79.2000045776367,1.744265,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1602290,0.237231289629159,350.751808585533,560,49,1.7139579,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1613168,0.379523582073399,176.361978299912,411,117.450004577637,1.5387236,"Sapin pectiné","Autres forêts publiques RF"
1634670,0.194400910389493,522.684698798844,423,17.4000015258789,2.5411766,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1634297,0.241473133748596,265.102392131075,689,31.5,2.4397078,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1633495,0.316340419753466,250.19807999082,782,117.900001525879,1.7639897,"Sapin pectiné","Forêts privées et autres - En PSG"
1609175,0.408962167332211,376.102156227472,945,50.75,2.9964595,"Hêtre","Autres forêts publiques RF"
1630461,0.275346388062352,334.043239382052,791,58,5.7282376,"Hêtre","Forêts privées et autres - Hors PSG"
1619495,0.42998835948755,567.396106940307,1014,117.450004577637,4.300521,"Hêtre","Autres forêts publiques RF"
1611072,0.400053122079945,450.435553068069,546,72.5,2.0261157,"Hêtre","Forêts privées et autres - Hors PSG"
1648859,0.178770423180953,141.653442684895,316,56.6999969482422,0.92463917,"Pin sylvestre","Forêts domaniales RF"
1610731,0.162434027245409,134.594646368032,411,29.3999977111816,1.2073889,"Pin sylvestre","Autres forêts publiques RF"
1628955,0.102658418850866,112.884792505043,365,90,2.8284705,"Hêtre","Autres forêts publiques RF"
1622307,0.115490439503926,5.13515671577576,441,46.4000015258789,2.6071463,"Épicéa commun","Forêts privées et autres - Hors PSG"
1605912,0.205414643790419,375.304686089753,521,117.450004577637,2.501219,"Sapin pectiné","Autres forêts publiques RF"
1635081,0.248731326898341,282.807847771638,579,110.25,2.079883,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1646322,0.189225663047693,220.132219652595,380,69,1.5195944,"Épicéa commun","Autres forêts publiques RF"
1646972,0.187372161790238,116.76720876948,485,34.2999992370605,1.493291,"Hêtre","Autres forêts publiques RF"
1630082,0.15959699522573,165.678015841543,773,42,1.1387218,"Sapin pectiné","Forêts domaniales RF"
1621088,0.22690772873464,299.096206195138,328,56.6999969482422,1.6060543,"Sapin pectiné","Forêts domaniales RF"
1609356,0.109109651871749,55.7843481579647,351,94.0000076293945,3.9913132,"Bouleau","Forêts privées et autres - Hors PSG"
1621617,0.280635485336275,309.858054319032,446,44.1000022888184,1.7234833,"Douglas","Forêts privées et autres - En PSG"
1600900,0.191283328615787,112.829279409187,539,104.400001525879,3.055759,"Hêtre","Forêts privées et autres - Hors PSG"
1618271,0.0935694393344096,9.87689123758921,713,72,3.1310716,"Autre fruitier","Forêts privées et autres - Hors PSG"
1616020,0.133093965775351,109.857622536366,676,61.6000022888184,3.0802205,"Hêtre","Autres forêts publiques RF"
1643666,0.198142288780083,16.9062701775722,713,104.400001525879,1.2191488,"Épicéa commun","Forêts privées et autres - Hors PSG"
1617349,0.13920052457962,82.0722581036249,535,50.3999977111816,1.6209152,"Pin sylvestre","Forêts domaniales RF"
1637077,0.190296764403874,165.270958525604,526,39.2000007629395,1.6224803,"Sapin pectiné","Forêts domaniales RF"
1644692,0.398625248200113,124.430852060017,307,81.6000061035156,6.795059,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
1615324,0.264119167947041,285.967761905908,495,64.7999954223633,1.599556,"Sapin pectiné","Forêts domaniales RF"
1614236,0.226524500123802,159.617191715732,710,104.400001525879,5.2856846,"Tremble","Forêts privées et autres - Hors PSG"
1633311,0.236341627713252,24.2538027877297,577,66.5999984741211,2.2790694,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1611539,0.247923263766787,454.033712857805,617,63,6.838221,"Grand aulne","Forêts privées et autres - Hors PSG"
1645057,0.195032054932265,248.332115560573,807,50.3999977111816,1.8822557,"Épicéa commun","Forêts domaniales RF"
1641054,0.138725515716912,95.3572431410856,493,50.3999977111816,1.7095551,"Pin sylvestre","Autres forêts publiques RF"
1620578,0.206240972889751,266.778767796647,408,98,4.658533,"Sapin pectiné","Forêts privées et autres - En PSG"
1600072,0.226314582900381,314.654405710033,632,29.3999977111816,1.5280857,"Sapin pectiné","Autres forêts publiques RF"
1650615,0.248096353542487,52.8332151206817,583,104.400001525879,3.1317894,"Grand érable","Forêts privées et autres - Hors PSG"
1606626,0.501510650578765,524.256998009746,657,104.400001525879,3.2325554,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1631214,0.160645881567085,103.507478102918,422,71.0500030517578,1.7810878,"Épicéa commun","Forêts privées et autres - Hors PSG"
1630331,0.329183033301822,335.087925695095,681,24.5,1.4389437,"Sapin pectiné","Autres forêts publiques RF"
1639012,0.262341147253756,356.372640265835,470,62.9999961853027,3.0258877,"Sapin pectiné","Autres forêts publiques RF"
1618800,0.16488153434258,89.5163712360116,551,35,1.3844501,"Douglas","Autres forêts publiques RF"
1654772,0.220665915183552,108.289778615108,812,78.3000030517578,1.3128899,"Épicéa commun","Forêts privées et autres - Hors PSG"
1606904,0.186260045003156,139.655833432867,935,84.1500015258789,2.1329074,"Épicéa commun","Autres forêts publiques RF"
1600436,0.209547887979143,77.525162229537,864,33.5999984741211,0.9597208,"Épicéa commun","Forêts domaniales RF"
1602295,0.37083101272583,46.4480519094539,583,72,3.077816,"Hêtre","Forêts privées et autres - Hors PSG"
1625306,0.0988404686780036,28.1343649362924,390,97,4.542772,"Bouleau","Forêts privées et autres - Hors PSG"
1639306,0.340258936324995,143.762912541071,564,79.2000045776367,2.4655046,"Hêtre","Forêts privées et autres - Hors PSG"
1636427,0.23164491807327,151.390072658568,831,81.2000045776367,3.6691372,"Sapin pectiné","Autres forêts publiques RF"
1616980,0.429675951398204,262.810893244873,760,10.5,2.193546,"Épicéa commun","Autres forêts publiques RF"
1649554,0.147600506619933,131.808271066065,998,57.6000022888184,1.6207513,"Hêtre","Forêts domaniales RF"
1618637,0.180769324558562,221.854923413288,819,36.25,1.8620481,"Sapin pectiné","Autres forêts publiques RF"
1622269,0.394586781016499,403.0480384775,657,92.8000030517578,3.0200589,"Épicéa commun","Forêts privées et autres - En PSG"
1621184,0.198307052254677,12.9395290886567,511,63,4.294788,"Bouleau","Forêts privées et autres - Hors PSG"
1612255,0.241557026712055,142.369396413923,816,0,1.6510133,"Sapin pectiné","Autres forêts publiques RF"
1647594,0.618311621606512,208.374819351614,1042,60.9000053405762,1.4774178,"Sapin pectiné","Forêts domaniales RF"
1647222,0.253598927445038,287.696305053727,759,72,2.9487946,"Épicéa commun","Forêts privées et autres - Hors PSG"
1634212,0.205964664979647,209.939147590223,508,54,3.4408908,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1652591,0.308099618053434,316.922128744017,728,32,2.467408,"Sapin pectiné","Autres forêts publiques RF"
1653839,0.205815469253336,125.767761437584,922,64,1.9349996,"Épicéa commun","Forêts domaniales RF"
1615512,0.171835826852238,119.030456357155,1093,79.2000045776367,2.1713712,"Hêtre","Autres forêts publiques RF"
1604569,0.33774459285958,61.3812434879169,686,78.3000030517578,2.0825832,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
1629253,0.280492635592255,281.279516149473,665,34.8000030517578,3.8313863,"Sapin pectiné","Autres forêts publiques RF"
1635971,0.219507178902999,185.243625095329,683,78.3000030517578,3.522191,"Épicéa commun","Forêts privées et autres - Hors PSG"
1630247,0.239367734986153,65.6717707956305,794,81.2000045776367,2.3565817,"Épicéa commun","Forêts privées et autres - Hors PSG"
1653834,0.220762768898275,380.668537495429,1013,117.900001525879,2.6144843,"Grand érable","Forêts domaniales RF"
1636039,0.312561165187843,475.760470000736,917,91.3500061035156,2.3455784,"Sapin pectiné","Forêts domaniales RF"
1652428,0.337275344792255,215.820170370114,545,50,0.55045533,"Chêne rouvre","Autres forêts publiques RF"
1631952,0.240595360459217,99.8069813879684,679,3.5,1.4082727,"Sapin pectiné","Forêts privées et autres - En PSG"
1608271,0.23570440372088,229.74094301864,517,117.450004577637,2.097929,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1722470,0.217186811574398,186.237547117452,337,130.5,2.594753,"Hêtre","Forêts domaniales RF"
1722202,0.389646075722096,156.353797259124,369,97.2000045776367,2.1816103,"Hêtre","Forêts domaniales RF"
1717084,0.256204929557119,266.850467615263,334,62.1000022888184,4.546065,"Épicéa commun","Forêts privées et autres - En PSG"
1751764,0.161184356033358,42.4277196440616,390,56.6999969482422,1.9720963,"Épicéa commun","Forêts privées et autres - En PSG"
1703671,0.179428982622746,111.123560707921,386,50.3999977111816,1.919672,"Sapin pectiné","Forêts privées et autres - En PSG"
1736076,0.360599443483152,205.538538919369,542,44.7999992370605,1.8371733,"Sapin pectiné","Forêts privées et autres - En PSG"
1729563,0.168835624270414,78.6775993934085,280,62.9999961853027,2.0855842,"Épicéa commun","Forêts privées et autres - En PSG"
1725622,0.37984417775947,223.092527939453,333,56.6999969482422,3.9340706,"Grand aulne","Forêts domaniales RF"
1740801,0.134512356929874,134.682417194791,354,50.3999977111816,1.2651511,"Pin sylvestre","Forêts domaniales RF"
1742176,0.469700942186944,209.804476981076,392,56.6999969482422,1.9323447,"Sapin pectiné","Forêts privées et autres - En PSG"
1700384,0.509482852632968,332.643188098849,339,62.9999961853027,4.935149,"Chêne rouvre","Forêts domaniales RF"
1718191,0.14724295994233,40.2342261773209,610,37.7999992370605,1.7271682,"Épicéa commun","Forêts domaniales RF"
1731030,0.20174613041652,86.0751214680962,285,62.9999961853027,1.1628997,"Pin sylvestre","Forêts domaniales RF"
1735402,0.259187745181058,64.841015098792,467,16.7999992370605,2.8922749,"Bouleau","Forêts domaniales RF"
1727190,0.393178492997522,278.293786251811,404,62.9999961853027,1.910456,"Hêtre","Forêts privées et autres - Hors PSG"
1754586,0.38479719985763,425.538957528015,274,62.9999961853027,1.6062002,"Chêne rouvre","Forêts domaniales RF"
1717581,0.343067226563135,278.228927589152,295,50.3999977111816,1.3428391,"Hêtre","Forêts domaniales RF"
1709600,0.211219910690822,124.406556389912,712,31.5,1.4040898,"Épicéa commun","Forêts domaniales RF"
1749046,0.130471190225601,50.6385744551906,370,62.9999961853027,2.0101032,"Pin sylvestre","Forêts domaniales RF"
1735684,0.255761496941242,52.8283366979175,235,42,1.077121,"Pin sylvestre","Forêts domaniales RF"
1754337,0.289293521206724,271.512465508988,249,62.9999961853027,1.4235177,"Chêne rouvre","Forêts domaniales RF"
1749073,0.361069567337214,313.896598890032,291,31.5,1.6334581,"Chêne rouvre","Forêts domaniales RF"
1735254,0.302400477151677,318.003817232738,336,62.9999961853027,3.082568,"Hêtre","Forêts domaniales RF"
1700718,0.381197015709618,314.876756159408,265,62.9999961853027,2.0663636,"Pin sylvestre","Forêts domaniales RF"
1729499,0.215350922552959,311.618371558013,331,130.5,3.0731905,"Hêtre","Forêts domaniales RF"
1737282,0.336513571267139,444.888530894419,343,56.6999969482422,2.5434582,"Hêtre","Forêts domaniales RF"
1738160,0.439393299542064,211.476873381407,791,30.4500026702881,1.5840143,"Sapin pectiné","Forêts domaniales RF"
1739305,0.219622446288573,275.441283253781,281,56.6999969482422,1.3023347,"Épicéa commun","Forêts domaniales RF"
1713476,0.220898080278568,202.673332769906,308,62.9999961853027,2.2158415,"Châtaignier","Forêts domaniales RF"
1736085,0.223204367359497,351.077708711395,284,81,3.6736188,"Hêtre","Forêts privées et autres - En PSG"
1744993,0.392445806486505,218.327009266793,292,62.9999961853027,1.3762019,"Pin sylvestre","Forêts domaniales RF"
1748236,0.325416639292467,161.591332918624,501,56.6999969482422,2.2875493,"Sapin pectiné","Forêts domaniales RF"
1729635,0.263084021069864,302.960628189869,649,56.6999969482422,1.638583,"Épicéa commun","Autres forêts publiques RF"
1752146,0.455320872791103,166.717370792965,604,36.75,2.4738252,"Sapin pectiné","Autres forêts publiques RF"
1734957,0.24216605312957,313.986051601802,356,19.6000003814697,1.8211076,"Hêtre","Autres forêts publiques RF"
1707345,0.430919193677866,220.613964746811,532,40.6000022888184,2.2564068,"Chêne rouvre","Forêts domaniales RF"
1705886,0.307479882346997,271.913223436594,342,31.5,4.2675333,"Douglas","Autres forêts publiques RF"
1733334,0.219136167573931,214.463904086198,393,26.25,1.7559125,"Chêne rouvre","Autres forêts publiques RF"
1713573,0.203940559604603,263.526326566854,738,62.9999961853027,1.8030933,"Épicéa commun","Autres forêts publiques RF"
1720820,0.181038606295407,71.3606720937187,322,90,2.1041906,"Hêtre","Autres forêts publiques RF"
1746835,0.205931144736859,134.230789183606,608,46.4000015258789,6.5970554,"Épicéa commun","Autres forêts publiques RF"
1741015,0.511111869036668,221.110568052947,810,39.1500015258789,2.0229645,"Sapin pectiné","Autres forêts publiques RF"
1714193,0.235737400507929,482.909745287247,591,52.2000007629395,6.0041065,"Épicéa commun","Forêts privées et autres - Hors PSG"
1726718,0.316007847124587,130.699957206422,358,62.9999961853027,0.93699586,"Hêtre","Autres forêts publiques RF"
1708309,0.167545984725113,293.355307667945,817,50.75,2.7664707,"Hêtre","Autres forêts publiques RF"
1729188,0.200490262257864,396.464390967886,455,17.4000015258789,2.0049536,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1711738,0.383051449151289,357.93893588515,304,22.3999996185303,2.9125242,"Hêtre","Autres forêts publiques RF"
1702966,0.33853105337544,260.831015536723,688,30.4500026702881,3.6208394,"Épicéa commun","Autres forêts publiques RF"
1743455,0.516342304973292,606.583845109883,670,117.450004577637,5.114386,"Hêtre","Autres forêts publiques RF"
1742217,0.265909121968477,231.342114886903,324,56,4.523118,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1725634,0.372199298566393,320.573722345391,678,33.5999984741211,1.5781777,"Sapin pectiné","Autres forêts publiques RF"
1701616,0.627851307219582,365.330264616364,687,49,3.8457305,"Épicéa commun","Autres forêts publiques RF"
1714651,0.369186321519526,291.337445643908,366,21,0.7980852,"Sapin pectiné","Forêts privées et autres - En PSG"
1752312,0.144633524307469,117.080876583631,331,17.4000015258789,5.519112,"Robinier faux-acacia","Forêts privées et autres - Hors PSG"
1720398,0.290905894027252,183.036969164751,262,130.5,1.9944876,"Épicéa commun","Forêts domaniales RF"
1729549,0.276142267647678,95.0898349814352,363,83.5,2.4305174,"Hêtre","Autres forêts publiques RF"
1733528,0.129922686877205,28.8891106848101,235,138.000015258789,5.256936,"Grand aulne","Autres forêts publiques RF"
1702356,0.290152526613662,225.437484560764,828,92.8000030517578,4.887769,"Grand érable","Autres forêts publiques RF"
1721253,0.381908438870662,226.098473917081,890,157.950012207031,2.3127942,"Hêtre","Autres forêts publiques RF"
1737002,0.470829397428792,313.951023456419,880,104.400001525879,2.6749506,"Douglas","Autres forêts publiques RF"
1747147,0.168401670975749,79.5572209139988,544,61.25,4.0404215,"Hêtre","Forêts privées et autres - Hors PSG"
1728407,0.257510197339402,231.481095406634,546,34.8000030517578,3.2237291,"Sapin pectiné","Autres forêts publiques RF"
1705964,0.137872867728451,51.5669999781362,853,24,2.746155,"Épicéa commun","Autres forêts publiques RF"
1716764,0.2529857323923,252.227444684083,846,28,2.80417,"Épicéa commun","Autres forêts publiques RF"
1737626,0.224455857907617,630.177299968946,502,84,4.7195644,"Châtaignier","Forêts privées et autres - Hors PSG"
1735359,0.278670282518495,222.211085242785,726,69.6000061035156,2.3152826,"Épicéa commun","Autres forêts publiques RF"
1713489,0.166111710578298,158.994744635915,1012,78,2.6391044,"Hêtre","Autres forêts publiques RF"
1738289,0.241171824284835,22.0895171491541,699,93.5999984741211,6.5111413,"Épicéa commun","Forêts privées et autres - Hors PSG"
1722560,0.343170642387201,424.509336391844,938,21.75,3.930808,"Sapin pectiné","Autres forêts publiques RF"
1704847,0.214982603153327,320.065023796893,295,34.8000030517578,3.2286427,"Chêne rouvre","Autres forêts publiques RF"
1707289,0.202282086668502,320.732857447778,469,63,7.379031,"Chêne rouvre","Autres forêts publiques RF"
1711817,0.191038496833183,27.1931547952065,759,26.1000022888184,0.91398615,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1718408,0.290600531456929,326.090354208205,893,61.25,4.2350473,"Épicéa commun","Autres forêts publiques RF"
1734731,0.296650416199423,331.446372851271,631,69.6000061035156,2.5225172,"Douglas","Autres forêts publiques RF"
1739924,0.31306854946765,87.5009408212081,592,24,3.7222712,"Châtaignier","Forêts privées et autres - Hors PSG"
1731481,0.340228927291847,198.90799326679,445,30.4500026702881,4.453053,"Chêne rouvre","Autres forêts publiques RF"
1711363,0.208745698685647,105.162990014157,494,34.8000030517578,3.5565903,"Chêne rouvre","Autres forêts publiques RF"
1751138,0.317598421645236,192.862004336229,727,42,5.049098,"Sapin pectiné","Forêts domaniales RF"
1734215,0.325200649004105,294.688515538835,1194,42,1.0235572,"Hêtre","Autres forêts publiques RF"
1741097,0.316758665969115,294.419793645362,853,40.6000022888184,3.8340714,"Sapin pectiné","Forêts domaniales RF"
1751578,0.375264669993871,371.589132356688,688,43.75,5.1960983,"Sapin pectiné","Autres forêts publiques RF"
1735781,0.203925205574246,308.679544725892,432,81.2000045776367,3.7086256,"Hêtre","Forêts privées et autres - Hors PSG"
1701633,0.283674548214331,24.5892284575575,785,117.450004577637,1.575902,"Épicéa commun","Forêts privées et autres - Hors PSG"
1750845,0.394336629191262,331.018205075123,451,91.3500061035156,3.372433,"Sapin pectiné","Forêts privées et autres - En PSG"
1737375,0.223122135772325,235.632761446354,716,157.5,2.4681692,"Bouleau","Forêts privées et autres - Hors PSG"
1753769,0.21476079026172,161.456810437282,588,110.25,1.5518459,"Bouleau","Forêts privées et autres - Hors PSG"
1724785,0.18319299547246,200.101982100039,408,78.75,7.3430033,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
1751953,0.175684529058533,75.1014131790215,631,21,3.2225072,"Autre fruitier","Forêts privées et autres - Hors PSG"
1706048,0.28453415082891,277.642262790438,739,84,2.0756238,"Sapin pectiné","Autres forêts publiques RF"
1734085,0.342528186287833,506.960365953499,1034,78.3000030517578,3.342618,"Sapin pectiné","Forêts domaniales RF"
1733907,0.211935480146801,160.720462493743,788,102.150001525879,2.151395,"Sapin pectiné","Autres forêts publiques RF"
1720335,0.337722958902269,341.688823157373,509,104.400001525879,1.665015,"Chêne rouvre","Autres forêts publiques RF"
1713503,0.151089612996907,57.7323945893637,349,63,2.6443233,"Bouleau","Forêts domaniales RF"
1721267,0.275643622804688,240.735912523513,561,69.6000061035156,1.3302375,"Sapin pectiné","Autres forêts publiques RF"
1754680,0.303795905204119,276.065802325858,381,56.6999969482422,1.1073613,"Sapin pectiné","Forêts domaniales RF"
1751905,0.176515534395873,87.6312377076557,453,66.8000030517578,1.9165953,"Bouleau","Forêts domaniales RF"
1711661,0.132129107222647,106.871203709435,414,50.3999977111816,1.0975009,"Bouleau","Forêts domaniales RF"
1724310,0.302678831086893,304.291275708653,518,34.8000030517578,3.639937,"Sapin pectiné","Forêts domaniales RF"
1752911,0.293569058858836,166.467027664588,438,63,5.178153,"Épicéa commun","Forêts privées et autres - Hors PSG"
1711089,0.198785057511664,160.865866396925,383,104.400001525879,4.3162093,"Bouleau","Forêts privées et autres - Hors PSG"
1708529,0.203528975385813,239.482553371633,487,28,1.7762935,"Sapin pectiné","Autres forêts publiques RF"
1750902,0.504163438044403,82.6816291953033,669,40,2.5109751,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1742335,0.231107303784161,198.489492320027,765,89.5999984741211,1.4586335,"Sapin pectiné","Autres forêts publiques RF"
1702137,0.539828395856836,93.0099263898152,513,50.3999977111816,2.4432826,"Hêtre","Autres forêts publiques RF"
1726647,0.141465015762425,31.0259961396297,631,48,1.3843592,"Pin sylvestre","Autres forêts publiques RF"
1741127,0.213160138045464,221.353494896307,478,10.5,2.3027914,"Chêne rouvre","Autres forêts publiques RF"
1736585,0.202791993618732,302.615056972665,548,34.2999992370605,2.2239451,"Sapin pectiné","Forêts domaniales RF"
1701882,0.174085637352613,160.1060433175,386,130.5,1.9815563,"Sapin pectiné","Autres forêts publiques RF"
1704200,0.157977928894188,253.51421898148,361,80,3.687886,"Épicéa commun","Forêts privées et autres - Hors PSG"
1740122,0.188350975240709,87.285360879876,487,70,1.4763416,"Sapin pectiné","Autres forêts publiques RF"
1747100,0.29068289172275,432.362206771069,469,72,1.5566211,"Sapin pectiné","Forêts domaniales RF"
1701286,0.373112979918321,247.255481637535,694,26.1000022888184,1.856975,"Hêtre","Forêts privées et autres - Hors PSG"
1725523,0.275614787413369,140.700173769316,622,88.2000045776367,1.728518,"Sapin pectiné","Autres forêts publiques RF"
1746811,0.36717500913604,381.045995584958,599,46.4000015258789,5.447603,"Épicéa commun","Forêts privées et autres - Hors PSG"
1731600,0.161944930672129,28.2506048386746,762,28,1.2328792,"Épicéa commun","Forêts domaniales RF"
1706022,0.417254788265565,147.403708966788,388,130.5,7.3960214,"Charme","Forêts privées et autres - Hors PSG"
1704420,0.384942029661431,338.164231458584,788,58.8000030517578,2.2713516,"Hêtre","Forêts privées et autres - Hors PSG"
1740900,0.250253043480632,222.1090617012,765,95.5500030517578,2.0974815,"Hêtre","Autres forêts publiques RF"
1714586,0.271020868207361,307.462003497284,793,62.9999961853027,1.8715813,"Sapin pectiné","Forêts domaniales RF"
1701004,0.258970165472811,371.587554538747,593,78.3000030517578,3.2531345,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
1731703,0.294136562784841,305.989376052378,537,72,2.9833202,"Sapin pectiné","Forêts domaniales RF"
1719232,0.354142383947499,395.924755240707,409,117.450004577637,1.657863,"Sapin pectiné","Autres forêts publiques RF"
1727237,0.310645947657281,175.536657135373,510,56,1.331278,"Épicéa commun","Autres forêts publiques RF"
1752468,0.199092609349243,316.752179439686,597,21.7500019073486,2.8392227,"Épicéa commun","Forêts privées et autres - Hors PSG"
1741188,0.483592413909883,374.183218665624,927,30.4500026702881,3.362441,"Épicéa commun","Forêts privées et autres - Hors PSG"
1750160,0.257634674686573,167.263921461384,953,81.2000045776367,2.4406872,"Grand érable","Forêts privées et autres - Hors PSG"
1709391,0.446568856678299,548.707846633038,459,48,7.819936,"Épicéa commun","Forêts privées et autres - Hors PSG"
1729404,0.168265371358659,113.085907473068,642,99,4.375626,"Grand aulne","Forêts privées et autres - Hors PSG"
1732359,0.246499266090014,228.368633095765,575,69.6000061035156,5.2628303,"Charme","Forêts privées et autres - Hors PSG"
1711082,0.208093225279816,146.644076458894,814,91.3500061035156,2.252273,"Hêtre","Autres forêts publiques RF"
1739561,0.559009663569588,155.427447103089,928,59.2000007629395,1.5305256,"Sapin pectiné","Forêts domaniales RF"
1711464,0.347183240389647,329.445976504727,840,81.2000045776367,2.052306,"Sapin pectiné","Autres forêts publiques RF"
1754333,0.102456719519974,37.7909512559398,1058,131.5,1.9631716,"Hêtre","Autres forêts publiques RF"
1708571,0.155514663873526,176.093588843128,708,84,4.066899,"Noisetier","Forêts privées et autres - Hors PSG"
1742750,0.141349325033076,161.364101065154,795,40.6000022888184,2.8217845,"Sapin pectiné","Autres forêts publiques RF"
1725999,0.386462115478172,261.256933260813,944,48,2.1469197,"Épicéa commun","Autres forêts publiques RF"
1731957,0.237468036282031,443.456383836729,975,40,2.0707977,"Sapin pectiné","Forêts domaniales RF"
1747818,0.241356815870079,310.908065913804,1012,58,2.1910799,"Sapin pectiné","Autres forêts publiques RF"
1707595,0.273872872994072,331.227062689578,1147,56.25,1.542212,"Hêtre","Forêts domaniales RF"
1700357,0.272694097383487,246.804129086422,864,83.6000061035156,2.0909076,"Épicéa commun","Autres forêts publiques RF"
1723123,0.174823167674907,247.914973265085,1014,34.8000030517578,2.8657677,"Hêtre","Forêts domaniales RF"
1702957,0.32590322361734,266.513032675538,834,48,2.3120115,"Épicéa commun","Forêts domaniales RF"
1735043,0.187961926691292,282.661875881905,745,72,3.283373,"Épicéa commun","Autres forêts publiques RF"
1718949,0.232361247466931,268.725567599953,1108,92.8000030517578,2.3964336,"Épicéa commun","Autres forêts publiques RF"
1711044,0.288460521163255,168.416730766705,886,28,4.3549156,"Hêtre","Forêts domaniales RF"
