"idp","biomass","troph_r"
713059,322.854186503046,4.43645
729414,130.089243189263,3.17996
737188,301.098435929338,2.75475
719627,208.663508435808,3.25268
744546,366.721798575326,2.5779
776024,475.357022600971,2.41803
714068,430.309981548792,5.71921
741349,581.114726191778,3.49817
770428,286.171687434276,2.99311
737514,114.548039009826,1.84069
773149,11.1806953913557,2.76705
768932,207.836338906245,2.25121
715276,206.512129548901,3.06054
733373,240.454885201079,1.72048
764025,193.751109533044,1.67717
753013,290.541779753002,6.5
737694,187.135751399697,1.85383
763608,279.613854455162,1.45191
706016,191.729994489544,0.966366
779642,419.595410811032,1.98617
736719,368.498361631167,0.729631
756853,218.737746525808,1.35209
735919,191.036599940376,5.97647
779031,138.750493657458,1.90394
730330,209.539771125493,1.72308
727441,501.041867796687,6.34463
780158,182.141394479208,1.26484
740622,200.987434213398,1.89023
764866,9.85005655598865,1.54694
779500,175.009688237023,2.60705
706866,312.285672007651,1.15955
765290,84.2336457168582,1.08672
725379,264.465150275462,2.01698
733573,409.101533412702,3.58734
746252,218.303627303791,1.23721
718813,51.7793764685975,3.9796
740017,250.456124882027,1.56135
759671,461.860713066156,3.51737
748606,209.915061371809,1.69455
740228,298.508145451051,1.70849
728455,135.711367129594,1.33361
730871,51.0651733827743,2.48679
780475,491.416878069797,3.50985
721100,309.458475103374,1.65699
721886,347.670079983394,4.88344
719730,338.229310112989,0.913512
712485,296.470363388647,4.26417
759291,286.596411790623,1.56295
735663,44.0811710473771,3.94076
708948,103.198078714062,1.63
716020,257.340011425281,1.88156
730305,647.184806853305,4.38578
701794,38.5476603724017,1.79074
750358,176.677422359802,2.71303
753395,192.532408776851,3.92064
731596,280.193929729734,1.56969
708635,339.387750903408,3.64664
759101,166.147885479903,2.29889
722474,498.006396626485,2.15887
739850,316.449335875425,1.92486
741764,285.744818112243,1.86845
700178,322.630545576177,1.75808
756677,194.711489979678,1.64779
718233,126.540178830331,1.33047
780851,70.7964168329734,1.4342
720936,2.19836204060249,4.2939
772014,371.582831889988,1.93243
761588,237.06841238285,1.87398
743729,282.24320333579,2.85351
758698,164.120550242089,2.21461
717681,231.113696059487,1.43353
722743,131.588055038915,1.79378
749736,231.332390014166,1.33126
749958,304.611813233905,1.73876
759660,251.125302103556,3.64956
736841,110.275480012529,2.37992
713817,334.563334471506,1.98881
816099,393.302547859362,4.40823
871652,271.123062651297,3.69267
846473,113.53316533039,8.0068
853516,176.209036278433,1.20265
813179,219.959643021981,2.13784
805155,203.821732019915,3.87792
852173,352.271638178832,3.74404
858683,401.1847492524,5.28788
814734,295.860172512597,3.47802
847665,380.968960161941,3.55271
848930,306.646629722692,4.68857
804883,286.038386381203,3.62152
818224,167.084114550008,4.07945
866664,324.920770134016,2.77927
813688,247.041389780729,1.37075
861264,86.6490467067822,1.03998
803125,175.192216102751,5.5936
879937,81.9615767309411,1.71513
807959,412.766209470962,3.86139
802459,381.448386931216,3.93035
876036,320.869771458581,4.15623
862678,197.611008476806,3.39421
827923,250.240046894273,2.52752
875304,316.220113384209,2.6656
849553,275.193589143898,1.44358
873485,125.617730617563,3.47407
865813,295.586756337302,4.03813
826706,216.184994442468,2.8576
864019,234.929453118709,3.71203
864612,223.229239238324,5.10283
837801,250.475380737675,3.80518
814498,281.245134289387,4.91326
936462,47.1118098274657,1.56232
942915,434.718912410651,4.2887
974283,206.655797679565,1.21452
933186,279.578341949517,0.97492
936503,196.580016400974,0.896963
911513,239.762126630605,1.5213
953093,44.4444125173062,6.5
945537,153.748248319373,2.84849
973094,309.131389728777,2.131
979605,373.725111152058,4.00883
946287,378.288057930662,1.52776
961649,90.5196444889421,1.88874
917298,171.104554706634,2.99383
947026,128.600410520751,6.9326
945259,197.436405050183,2.12027
940688,92.7978126595078,1.17401
921308,234.483610269072,2.40632
933654,189.983339820078,2.22001
931765,251.294805515019,0.974792
928263,45.4215529329015,2.46412
902289,67.930429080275,3.64176
902912,419.342986007548,7.67603
961211,252.590826668492,1.20307
944542,446.799467110866,0.514868
939274,315.596745170935,2.50217
910012,356.406545384742,6.346
974406,34.1813123207091,5.10748
924424,288.534700832842,3.67797
957100,195.928964905053,2.95989
913461,348.831074925284,4.14377
936500,223.607963933849,2.96065
951237,171.457328969556,3.81004
954348,135.857726900575,1.95365
915192,405.280129306204,4.35908
931933,447.740870819437,3.19745
963190,59.159081890392,2.08329
959462,383.422014156997,2.7486
961467,35.0841053105306,4.01446
938536,185.802370329136,3.63896
919778,524.88444959729,5.09708
962621,239.137560273406,3.7558
959565,189.441926678678,1.25673
928625,502.879098068406,2.35144
945255,220.435133932683,2.55098
932104,101.252123316317,1.50308
939025,261.207295439057,3.39084
972185,164.831554127738,1.39431
908315,482.099910428619,2.50811
936663,25.6688066800493,1.4596
972456,178.355835838829,1.62493
943163,223.818314469733,2.14386
969871,83.0087893830431,1.21267
949966,118.51568589838,1.59971
915382,184.131042490196,1.54441
952411,726.422369993132,5.51882
934252,383.128317622921,1.52948
962953,412.774845740833,1.41655
910032,120.617820785713,1.26751
920231,319.261026215886,3.0695
924014,308.21658225709,1.42917
901988,66.0845720949764,1.46989
903281,316.891726557634,1.2316
921816,215.476253809427,1.87164
964928,490.545305056598,4.10291
944710,129.809803547473,2.48041
917299,444.659685517006,1.99388
955566,58.7797464210009,1.01736
906599,54.7912636186104,1.23362
934090,169.419381286382,1.94263
917990,259.45410388961,0.928464
901733,268.541246677847,1.30822
974846,111.428609164103,1.24865
949999,345.788523678387,4.46122
922694,440.721994797637,2.5619
923997,174.494418963308,2.27809
909408,222.738684762439,1.20988
955720,422.886206751761,6.65742
927066,46.6588572465369,2.11677
921260,306.201593262438,4.5011
966090,536.066362206103,2.65616
908694,270.014612257148,3.7236
904188,120.542921563309,1.9002
942435,330.510948337681,1.68495
922863,48.7412613515881,4.24356
950919,149.526377977662,2.37232
976343,325.876531430565,3.09618
978310,172.943899331508,2.23653
974196,308.881987814194,2.05135
918964,20.2291417219627,5.58412
931710,456.30531705916,3.89131
926829,69.1934540261599,2.61099
921188,310.874917680458,1.76324
905874,392.674021550373,3.07007
901808,149.854449934228,2.53871
946097,36.9334399413086,1.18057
905664,503.265009649676,3.37039
951847,254.497424980606,1.16541
911369,140.478757822533,3.59973
966562,88.7021196300055,3.87655
974337,204.146695441329,1.80899
929413,100.355162593999,3.48953
916119,249.666997368267,2.30074
930434,176.193494062882,2.20678
915581,440.039135311917,2.71372
1004441,421.780904131301,1.35847
1015163,71.3049106216872,3.06893
1018505,144.224434937753,5.52004
1015675,287.03369602568,2.25248
1004951,258.642451104213,2.38695
1021197,178.3583642861,1.52925
1008488,381.492279483882,5.77944
1007673,158.578796433045,2.23123
1025688,272.048644351799,2.16575
1019949,1.1292271692635,1.58805
1010879,98.9993067953743,2.23406
1021355,309.786737881141,1.05534
1020390,202.692802753439,2.1022
1026624,340.483118018276,1.52439
1012188,28.7343078152648,1.3863
1018473,35.9451572312114,2.29163
1016616,71.2375709816166,0.831873
1020216,212.90614849276,2.12682
1008139,178.09935059917,1.20583
1019315,292.5663181607,3.01881
1011362,383.579601097315,1.9822
1022405,159.978358238219,1.81718
1014755,259.263707009891,1.80487
1006612,278.077096940333,1.79271
1022089,257.676396714876,3.07788
1016510,305.325712055047,2.90174
1010557,216.678697877441,3.38942
1024329,257.434867648055,2.11679
1004898,295.170624533932,0.960736
1019219,338.440829227515,2.67046
1002168,123.048123977636,1.19857
1018347,115.488048161367,2.56522
1005108,389.821603845114,2.12973
1005736,389.190617520817,3.10259
1019570,265.537419034898,1.2605
1002291,222.406768792954,3.06671
1028374,146.827267271564,1.73415
1001437,280.231138325601,1.41236
1030308,384.186233985465,3.14189
1020033,153.754190793946,1.16081
1014909,303.870454463802,2.89677
1019630,207.370622442139,3.49932
1009253,130.557384402747,2.58955
1026797,282.43867072456,4.21015
1004393,422.060484333677,1.98455
1028368,245.10408232146,1.68934
1018252,173.346308732655,1.77856
1007784,288.817801356569,3.14428
1019435,222.925549649027,2.10968
1029885,373.940151130975,1.94163
1005086,413.294080526595,2.17866
1030573,94.1920391637734,5.80095
1027444,296.536423652626,1.25963
1003345,145.979786636854,2.11034
1026303,229.550996724031,6.95431
1025150,344.645892949261,7.76064
1014202,195.147802213679,3.21663
1030338,310.740495589555,7.05468
1013437,344.190406077849,1.53479
1017819,239.485162518855,1.64159
1005809,113.731626326098,2.80034
1016109,406.808485926837,2.03452
1007684,284.361466191587,4.76113
1011706,413.332014670753,2.83476
1016074,184.825955525908,1.68009
1013884,221.019740068807,0.968259
1000632,521.356188744413,3.79772
1003728,385.398110128424,5.81256
1022131,67.7658116979911,1.66686
1007186,326.969471054595,1.97175
1009246,697.333761394629,6.94544
1031100,112.690659653092,4.23164
1002211,214.703522374676,4.02008
1029010,306.638955257997,2.25472
1012939,342.99630946755,1.50814
1002794,529.099703227298,3.74068
1013888,153.960388017208,6.74368
1017973,383.738176524455,1.96935
1009520,398.516976677031,2.07895
1025783,460.427901781596,4.00956
1027704,72.390374848376,8.13952
1016191,170.449354636637,0.888775
1014578,403.477102699114,8.28195
1009038,103.50667423575,4.07422
1025853,258.382288152563,3.46451
1002880,221.752043685786,4.02795
1008993,158.146390168294,5.80788
1017672,308.621922114455,4.19113
1030821,269.618913950838,2.28318
1019851,253.213390902706,4.07306
1023208,389.232548242199,5.08235
1016951,427.991044598775,3.3807
1001270,272.852252045833,5.60072
1008726,163.140059529491,6.33891
1003381,275.413837305578,3.80676
1130900,221.810711367143,2.45446
1108808,115.4976287916,1.91161
1112043,10.1355289449357,1.79457
1105672,188.101697034918,2.26492
1124238,322.25797732774,1.1228
1121422,50.0773583533035,1.45045
1118443,325.588790004555,1.04586
1109037,297.436648061535,1.08432
1105236,38.553465880192,1.42301
1124961,506.253494655379,1.81876
1115773,252.972092186701,3.97811
1119674,60.6109166996697,2.46594
1119344,9.44624279437389,1.601
1101666,104.893411834949,2.66807
1121945,454.546156800176,1.69843
1116550,238.666371646105,1.23537
1121382,455.99857953191,2.13543
1119816,369.251445534516,1.75497
1128984,292.791364370524,0.875502
1107834,10.5428523147846,1.22273
1111339,465.641177756369,1.91873
1100794,437.322143563546,2.45042
1102655,263.451481180222,1.38318
1100749,34.4936784709562,1.2565
1113238,227.99860331299,1.48671
1107886,204.91032677917,2.03718
1106850,177.404307863327,3.06338
1113312,357.574132826648,2.23429
1111591,347.872528627427,2.43952
1123950,392.612641646781,3.5962
1123727,271.287448102877,5.09105
1106008,310.957116797947,0.628152
1116424,170.239497787018,5.70111
1126521,261.84455369587,1.43803
1124354,229.084413999156,2.19031
1108588,339.747209364733,1.40647
1130895,265.118158094889,2.73478
1115660,113.653098684248,1.42377
1111553,287.830250132665,1.29575
1108784,38.0309919068967,2.90462
1123997,455.743879107393,3.41388
1129716,319.902911300712,2.75729
1118098,351.545347415788,4.89112
1109229,228.476178751345,5.32119
1124512,268.75498684766,2.07571
1109289,83.8414324475333,1.25298
1103441,82.5114706475152,3.31932
1114074,13.4777464796822,3.96065
1126675,244.194200460737,2.20686
1101903,423.253081017756,2.99951
1111424,312.529497075341,2.47887
1100211,168.644993901485,1.15889
1119165,455.121824292349,6.21305
1111549,335.324077446719,3.68447
1118421,379.104602533551,5.40909
1130629,372.019044358084,5.19452
1107617,304.292702588838,3.8538
1100555,164.483002960362,3.59133
1130378,32.0866724347294,1.15657
1105567,363.212585240291,1.93343
1125527,247.799736608794,3.19773
1124721,289.995957306056,3.1237
1102276,304.675588142677,4.38325
1105913,373.475350826474,4.96199
1107443,301.880728332975,4.6103
1124541,394.925687835442,5.98317
1111303,346.488210322089,2.99871
1116861,106.92328121262,6.44493
1125271,477.991819700857,3.42308
1100910,227.098891088242,2.25163
1218956,272.351692523611,3.42626
1214606,237.336992461967,3.40863
1219789,280.286187726415,1.80917
1209076,254.500631323394,1.35599
1219544,61.8336826858694,1.87333
1208249,283.786345060045,1.61067
1225220,158.25968532543,2.14189
1202562,205.689157376591,2.32064
1214935,72.5565884900477,4.52257
1220821,308.026776812552,2.00452
1223694,270.047357006093,3.79493
1228052,325.532622498029,6.24385
1202577,406.516099926175,2.42393
1207282,272.951872761458,1.54403
1204463,382.474879760801,1.27004
1214862,292.235679268239,2.91589
1211439,300.27874128175,1.68973
1221733,459.491586261191,6.21547
1227832,243.314682984228,1.26032
1211994,378.854125816209,1.92228
1204457,351.148831981874,2.53191
1216272,245.313539122046,1.45429
1228391,188.699214952292,2.32866
1218062,180.380841270276,1.92766
1231007,167.017696092858,1.70809
1212191,101.268344792797,1.67386
1203453,263.916114930218,1.86032
1206670,191.773265710394,2.22974
1216805,111.69297595681,1.70419
1213941,223.643930865546,5.7413
1209141,7.20965630795171,1.2006
1215313,206.011039248954,1.9445
1208733,244.028079287552,2.5644
1225433,99.0258413944824,1.03457
1215389,277.953020979426,6.49943
1206552,237.16539857493,5.75907
1207302,253.242989926454,1.20108
1208849,294.86355688939,1.61857
1211942,368.077648841498,2.01519
1222733,297.747595070324,3.71224
1221078,371.850342058434,1.50573
1212232,700.918035024609,4.0593
1211330,292.674324846179,5.01633
1214517,482.034296082672,3.64842
1224948,451.089959741846,6.40076
1202098,214.249345470983,1.45624
1227250,29.2804868442768,2.30731
1212832,84.7611737264246,3.06831
1217956,88.1760921918574,1.34038
1222197,282.559383124022,3.76607
1208850,42.9053571228756,2.35554
1223176,414.813857893205,2.40612
1204560,28.0837789912933,4.66623
1214348,386.883524713701,2.43845
1202985,443.371925872998,2.3785
1210451,120.275772482168,4.32664
1210636,242.071920285179,1.16594
1229683,245.647264599827,1.46596
1220588,283.729942214743,5.86532
1217321,185.386660592972,2.25341
1200890,291.428466158887,1.87471
1208894,110.210120384126,3.42456
1219067,47.0581316771186,6.57395
1200597,257.684379784133,2.16831
1207279,180.145306154779,1.26102
1230682,316.135430129053,2.26758
1200425,181.726351009116,1.93601
1210386,284.406368767982,2.9417
1221604,477.101368196212,2.21379
1208104,217.841643575756,2.10536
1213815,137.627924903497,2.34403
1221269,220.551001436563,2.68319
1203522,326.138310944402,5.9922
1341294,363.531671675401,3.62146
1307133,184.78466190849,2.15443
1330975,108.752614249851,0.830397
1318306,271.654428640947,1.42352
1337217,167.862853350511,1.42874
1348449,218.766047598959,1.97938
1313311,300.027882402589,1.5863
1349934,102.125375958052,1.7885
1346167,244.851894280502,1.1527
1302966,327.439391714228,1.04329
1317210,86.6208970188261,5.26161
1343583,441.297630270308,2.47868
1335906,192.637276429855,3.45172
1325900,36.4924399843896,1.43892
1344900,410.792028128876,2.57675
1329778,255.115248796223,2.2707
1325740,394.761534417906,2.68008
1327760,91.0290271312173,4.67965
1336335,191.098438387297,4.19928
1332782,240.684271029249,2.47104
1313199,111.230998012092,1.03215
1337670,413.651291700778,2.53762
1315073,352.630209276217,1.44341
1354468,240.258453681876,1.31389
1315741,243.359308934256,1.46614
1327350,232.074674459387,0.717938
1308077,238.544733757363,1.18581
1319544,198.51405768772,1.94916
1311166,116.187362246944,1.9382
1347604,188.492887990445,2.20651
1348204,161.42181079906,2.23281
1350656,93.7149727516588,6.7864
1314570,101.056555864915,1.30964
1340170,109.088898106304,4.22749
1329705,267.935657448567,3.82463
1327584,427.016594412513,2.71067
1314922,311.480041277862,4.7299
1333889,349.408602424864,2.31433
1334725,195.37271156721,3.28105
1345187,107.616803455491,2.97288
1333878,42.0231404141394,2.71007
1340763,218.542416923614,2.25628
1323721,529.371786096084,2.54634
1309306,171.151750296105,2.36532
1306829,538.915292438489,3.58726
1316099,323.590807945749,5.57987
1324582,50.2345318159228,2.00161
1335837,390.451665191688,4.72035
1306297,421.046555373491,2.26091
1345384,87.219613587388,2.23784
1305258,208.426862841688,1.95411
1331218,129.05159232966,3.77227
1329440,226.883486490839,2.96293
1336076,327.631904224499,3.40021
1331520,222.365684265612,2.35255
1330904,320.518034168158,4.18729
1332017,119.356788195925,1.5851
1308879,292.952549291942,6.03081
1331565,153.818746794365,7.63328
1343426,438.006691278672,3.08175
1348235,166.742073481251,3.13741
1308924,299.836099131775,6.73053
1333546,326.028024394011,4.77634
1308338,414.634036484052,5.001
1315855,236.28107859265,5.14542
1312660,285.228916696188,4.46087
1315676,287.98961359987,2.55067
1414643,638.201057382144,4.04811
1448079,316.988057372949,2.69634
1403127,157.111677235699,2.20677
1433696,167.488300446757,1.73443
1451513,318.652881848984,2.3722
1413409,88.6998209622529,2.63814
1432061,214.427658868965,1.15527
1423952,198.295094654022,0.905689
1445107,46.0420251973759,1.46654
1448086,292.699957143729,1.46149
1453825,15.2757981988023,0.908334
1424576,110.183578190157,2.36403
1402698,401.455159809489,2.88977
1439709,342.856767830375,1.99625
1447259,251.066999974169,4.72002
1404894,313.5935241081,2.98748
1407816,170.850085584714,1.79842
1417360,97.6892106246128,1.26689
1416087,209.85274652994,3.91712
1438381,313.384259646991,2.72727
1447498,97.3893906983883,1.5658
1427852,230.750266615971,2.05184
1438717,284.43541904021,4.1817
1453896,244.467513858747,4.59524
1443554,259.71895880506,2.48944
1438600,651.294072856808,2.7982
1428716,269.386838118954,3.42728
1416429,384.526626863841,2.46073
1436502,246.804250207594,6.14288
1448800,93.7994396161528,6.14293
1441932,130.370444093774,1.44776
1410530,191.372672258143,3.93125
1414869,345.15621423973,3.94682
1413263,400.461531611452,4.01537
1441626,403.520267660939,1.87562
1419417,195.784225896291,2.02981
1402712,390.620478771717,1.04663
1431890,102.120749383641,2.87268
1445775,248.90895541082,3.42817
1451835,277.073480853575,2.27211
1400745,62.3077412056543,5.29913
1432796,436.397624575729,2.96936
1437305,380.597604243716,2.83485
1449840,333.623931375634,2.13682
1449871,142.722663413185,2.07982
1423235,132.017737813285,3.68949
1432414,178.947864939794,3.7244
1437645,418.867660670782,1.14643
1418277,143.557788324116,1.06304
1418999,79.062335801056,3.3759
1438752,163.419887880183,3.38405
1439718,115.948287198012,3.08616
1414442,345.494257228986,3.97218
1418663,243.512667273219,2.5984
1454414,306.192599529844,3.13325
1405829,341.529387296289,2.99328
1428596,28.3614323735031,5.35036
1448682,298.156620942249,3.93859
1437785,352.894721649407,2.91589
1406197,195.569493428422,3.27399
1452614,417.559640793956,5.11029
1417568,217.296337213625,5.98874
1407333,165.030643471698,7.16817
1444936,293.013436595977,4.39619
1448295,551.776105647181,6.62406
1408079,201.556354551998,0.699216
1626585,417.090145198929,2.7008483
1606052,111.714887829415,1.2597522
1643274,352.874266896507,1.769821
1628528,156.168203980849,7.2535696
1611072,450.435553068069,2.0261157
1648859,141.653442684895,0.92463917
1610731,134.594646368032,1.2073889
1628955,112.884792505043,2.8284705
1622307,5.13515671577576,2.6071463
1605912,375.304686089753,2.501219
1635081,282.807847771638,2.079883
1646322,220.132219652595,1.5195944
1646972,116.76720876948,1.493291
1630082,165.678015841543,1.1387218
1621088,299.096206195138,1.6060543
1609356,55.7843481579647,3.9913132
1621617,309.858054319031,1.7234833
1600900,112.829279409187,3.055759
1618271,9.87689123758921,3.1310716
1616020,109.857622536366,3.0802205
1643666,16.9062701775722,1.2191488
1617349,82.0722581036249,1.6209152
1637077,165.270958525604,1.6224803
1644692,124.430852060017,6.795059
1615324,285.967761905908,1.599556
1614236,159.617191715732,5.2856846
1633311,24.2538027877297,2.2790694
1611539,454.033712857805,6.838221
1645057,248.332115560573,1.8822557
1641054,95.3572431410856,1.7095551
1620578,266.778767796647,4.658533
1600072,314.654405710033,1.5280857
1650615,52.8332151206817,3.1317894
1606626,524.256998009746,3.2325554
1631214,103.507478102918,1.7810878
1630331,335.087925695095,1.4389437
1639012,356.372640265835,3.0258877
1618800,89.5163712360116,1.3844501
1654772,108.289778615108,1.3128899
1606904,139.655833432867,2.1329074
1600436,77.525162229537,0.9597208
1602295,46.4480519094539,3.077816
1625306,28.1343649362924,4.542772
1639306,143.762912541071,2.4655046
1636427,151.390072658568,3.6691372
1616980,262.810893244873,2.193546
1649554,131.808271066065,1.6207513
1618637,221.854923413288,1.8620481
1622269,403.0480384775,3.0200589
1621184,12.9395290886567,4.294788
1612255,142.369396413923,1.6510133
1647594,208.374819351614,1.4774178
1647222,287.696305053727,2.9487946
1634212,209.939147590222,3.4408908
1652591,316.922128744017,2.467408
1653839,125.767761437584,1.9349996
1615512,119.030456357155,2.1713712
1604569,61.3812434879169,2.0825832
1629253,281.279516149473,3.8313863
1635971,185.243625095329,3.522191
1630247,65.6717707956305,2.3565817
1653834,380.668537495429,2.6144843
1636039,475.760470000736,2.3455784
1722470,186.237547117452,2.594753
1722202,156.353797259124,2.1816103
1717084,266.850467615263,4.546065
1751764,42.4277196440616,1.9720963
1703671,111.123560707921,1.919672
1736076,205.538538919369,1.8371733
238246,106.696252171452,6.19714
569731,275.522167784545,2.45589
431601,128.748286555716,2.78029
304039,337.884689287117,1.50825
641378,237.519642401196,2.75404
534865,353.098735426486,0.737767
345894,214.612306722236,3.24583
263943,7.50470732131895,2.82498
453220,17.558180968892,2.65225
311677,229.911592207858,2.80092
251577,126.629712531007,1.46918
418181,258.812614698553,1.47504
582818,286.070226132685,1.40031
651115,214.568772017231,2.83696
508932,176.054812226617,1.26324
332524,428.633587006754,6.31338
279709,375.863167161494,1.34417
454019,317.416724388031,1.86432
359273,17.9192163670213,1.54315
510040,291.581642602858,1.28341
611320,170.398492870533,1.37348
546089,217.379936959423,1.46764
223751,139.403795062503,3.61509
302684,7.30937627357047,2.24274
236230,253.390950847851,1.33535
609350,196.217510774431,1.54932
615132,32.5542431992757,1.084
317125,280.139097200025,4.73045
421216,431.191689002179,1.37646
320303,204.128812105778,0.856757
660919,147.486842558671,1.37452
632661,505.849469116388,3.31931
533085,377.360622631701,1.16718
541617,454.777480644119,1.034
659059,307.002659195965,3.01881
573168,296.540780020901,2.48723
618987,203.179084614634,4.18043
327032,290.232109907001,2.99969
243561,179.196077123991,1.44885
450117,167.61068389972,2.66176
304838,109.618150160477,1.58435
236348,388.697273654921,3.69796
425127,375.090990436264,3.91469
340703,161.638205412744,2.51815
248568,331.545814517514,5.22747
420037,171.709611967242,1.81404
309277,141.874700670688,1.70689
271391,12.0611038451558,4.60125
459094,479.022543620868,4.42895
652735,499.885554499253,2.26679
534278,131.388192951789,1.78015
652722,130.128085450939,0.761573
619563,122.315649328133,2.10976
516781,241.560713314268,1.34782
636996,137.556582407357,5.89828
540727,387.284590435035,4.52869
205916,335.63125242923,1.67385
376841,322.549862819235,3.40196
379237,167.834976426164,1.05218
226945,256.357079774479,4.7157
441318,454.217193219069,5.7012
315787,34.8943465033338,4.63566
209950,88.9717456274122,1.4264
619574,16.4356257153838,1.42279
574254,213.067547182579,2.11212
602566,163.689624611068,4.10174
514754,228.060079596825,0.88684
643100,276.60110123285,3.32438
341402,254.118277279719,1.63587
270876,227.48250259492,1.48041
423115,230.470357214222,1.45568
405884,130.909922875517,2.32606
369519,78.0299779455401,3.89679
226619,295.972592697044,3.83348
336072,184.001155382025,1.87718
656812,364.036577442774,8.71538
565160,231.599232885268,4.86617
330802,291.935923593543,1.56575
222309,120.805120730686,1.44131
431746,251.773736937033,2.5878
305202,83.5511642187692,1.81481
248309,330.872309874682,6.5
462740,210.270559821624,2.28892
263901,168.033533984247,1.58293
446718,256.798816551559,1.96977
673522,257.744353557832,5.29328
431077,130.436961099408,1.72767
245614,111.456828798801,1.62397
209715,157.935705762044,1.79544
420047,630.148731090365,5.84526
310407,196.072161067989,1.69432
619264,629.929250064331,2.78349
120238,57.1225846417974,0.76595
35455,27.9598358707588,1.07106
33629,37.5110675615364,2.1107
145853,228.989159369911,2.58225
43678,383.017212405916,0.603735
20076,259.357174454292,3.00519
100393,368.447420208099,1.61346
6100,59.8085640096821,5.55501
105860,223.282563069037,3.1778
100155,327.227390904432,2.99421
50971,320.641014192312,3.0536
9491,424.99461947266,1.94732
133278,139.872147108405,1.42224
49636,196.070552862283,2.18762
28458,192.45994884666,3.79537
121472,401.40240626863,2.56273
2675,105.582587949845,2.21673
142688,437.165340493882,1.32259
24310,239.426775102597,2.66485
134630,141.219103299428,2.75438
118905,210.671131249937,1.70195
118870,243.391234856005,1.45572
49105,162.613958205069,3.22788
103776,313.398555847727,3.79071
13765,209.486448314837,4.09623
103629,186.161465234661,4.22124
139441,14.0120200172468,2.0358
13251,380.977617872794,5.14737
41796,89.9368285343486,2.512
140107,12.0589714358021,4.71092
152730,348.057775144266,2.37713
11946,214.374334746645,6.5
108165,352.884230482579,3.1771
580,242.52233943364,2.50921
150961,313.792443402614,3.95433
32374,229.609132034208,7.77273
126128,132.795470273125,4.22128
53980,127.247852593921,1.08002
109714,215.320380837293,2.74445
110117,353.801605908952,2.91839
25508,430.883584877507,3.40096
101623,194.134813120721,5.2376
137825,217.951490137904,3.05156
40555,73.8964994528573,2.87583
18226,590.17187097094,0.414749
140221,469.424706847942,0.651506
41318,75.867546455184,5.42768
140558,236.930318613784,4.85123
41481,318.429307231324,1.96854
108691,393.605107614674,2.93375
138037,104.168605139783,1.34566
51483,363.936239371396,3.25149
146586,208.299305967241,1.64575
19360,321.892282302621,4.26397
104232,318.240558469036,2.70732
29404,268.348009359713,2.10279
50887,99.4231042952483,3.20527
114276,37.2829981611432,1.91599
23941,180.412193238122,3.60498
152775,35.452862580555,8.4227
131420,82.5132957852805,2.93443
54226,5.01203985859353,3.88298
146954,236.935191349961,1.14867
23279,234.292436897938,4.74146
106519,278.153151464261,2.26896
113667,103.334355697183,2.22881
44284,203.440115836105,3.36373
120709,174.805934203256,4.1284
14611,147.388633889284,2.652
116635,344.602493342901,2.50476
150723,158.815499157348,1.85221
54855,152.956994921719,1.32087
135111,203.826393338917,2.07082
54624,325.105758385355,1.24132
150871,381.40389994648,4.67545
51128,312.363382978114,3.44758
126100,188.209144297073,3.36345
453700,147.409379547088,3.59935
505213,190.22977205389,3.28522
138733,324.777942355228,1.66044
48135,215.840588912641,2.60513
47371,236.925474068896,0.788498
40028,140.502463672575,2.06714
306323,405.921411444489,5.28792
503146,227.143534972236,1.84155
413985,360.236371584438,2.13423
646690,297.335510364878,3.34954
608174,11.3726428466157,7.88397
458873,260.654300035694,1.71713
360463,81.0190410152173,2.47765
465014,307.27958023454,2.30208
373847,492.310413166062,2.7444
259132,106.910468709451,2.0558
421531,295.578245702412,3.22668
559391,244.853956789823,1.6186
548510,201.746633932068,2.45455
629136,294.341804607689,2.99148
43606,35.2227627346902,0.934375
133964,222.091731928545,3.59934
101430,250.198247978427,2.2514
14419,356.833052257905,5.0328
131806,214.314226329081,1.89882
2056,251.690660394714,8.26959
223270,303.866647294291,4.22911
273157,151.892995910092,3.8777
461937,341.866534509714,3.13889
574449,353.296735868301,4.99847
662223,78.6783541724522,2.4257
512142,245.813477005074,2.40843
449381,154.078376056101,2.24995
372684,269.635808221281,2.06054
344431,181.31698263079,4.12437
257367,303.848517285534,1.98333
315340,293.148849602399,3.18921
604120,231.920891070842,1.65559
500865,248.494137210693,2.5068
270036,302.52935613993,0.830902
436333,151.449893177774,4.53493
332736,311.276972513024,6.97056
365646,189.580428472427,6.606681
561563,190.393623359605,1.74242
501605,201.08564355545,3.08067
578949,7.60144642454518,3.81399
633134,416.832572302295,7.11538
551197,260.173993398766,5.5952
263660,275.593406991324,1.8075
411910,443.544193412863,4.56489
319653,206.007353562083,0.82913
403739,415.609443027233,5.56024
223940,129.541913180259,5.54684
401941,620.441490690209,3.31858
358930,326.676746922249,5.68441
638117,493.959224570692,2.26727
535254,129.079851525918,3.32403
668991,150.932392129599,2.4621
564705,28.3863723348355,3.33956
226335,301.467934819588,3.15169
453210,143.849888356452,3.69033
230605,366.172318848175,4.96833
319855,211.429106406538,3.06265
217996,77.9717078261854,NA
423219,423.477457942376,2.46919
340088,286.876530435373,8.79178
254590,115.519752973543,4.12611
430517,439.101222471595,6.23448
575308,157.38992620257,4.1801
628852,158.349401416172,1.61178
667185,189.265999200666,4.3863
