"idp","pro_psg","biom","xl","yl","gr"
1020099,"publics - domaniales",450.71536501821,1004200,2443600,"1004200 2443600"
1028954,"publis - communales",78.4998325250223,998200,2425600,"998200 2425600"
1009914,"publis - communales",300.308765531346,980200,2371600,"980200 2371600"
1007604,"publics - domaniales",297.88580360058,1008200,2445600,"1008200 2445600"
1012055,"publics - domaniales",45.2809913818743,1006200,2439600,"1006200 2439600"
1017631,"privé - sans psg",65.7573520634933,1004200,2433600,"1004200 2433600"
1027411,"publis - communales",213.934324423301,1016200,2459600,"1016200 2459600"
1026372,"publics - domaniales",1.10478302763064,1010200,2441600,"1010200 2441600"
1024663,"publis - communales",414.035243078442,996200,2399600,"996200 2399600"
1006424,"publis - communales",67.7916195006378,1016200,2449600,"1016200 2449600"
1010790,"publis - communales",149.009361529228,1012200,2437600,"1012200 2437600"
1024062,"publis - communales",148.603397982598,1008200,2425600,"1008200 2425600"
1027267,"publis - communales",179.834252245798,1022200,2457600,"1022200 2457600"
1022242,"publis - communales",20.8280003926264,1018200,2445600,"1018200 2445600"
1004797,"privé - sans psg",25.0455729244743,1014200,2433600,"1014200 2433600"
1020958,"privé - sans psg",397.870946822868,994200,2373600,"994200 2373600"
1021032,"publics - domaniales",87.7623982242079,992200,2367600,"992200 2367600"
1014986,"privé - sans psg",60.2365170929553,990200,2361600,"990200 2361600"
1016109,"publis - communales",406.808485926837,944200,2343600,"944200 2343600"
1007684,"publis - communales",284.361466191587,958200,2375600,"958200 2375600"
1011706,"publis - communales",413.332014670753,956200,2369600,"956200 2369600"
1016074,"publis - communales",184.825955525908,954200,2363600,"954200 2363600"
1013884,"publis - communales",221.019740068807,946200,2339600,"946200 2339600"
1000632,"privé - sans psg",521.356188744413,940200,2321600,"940200 2321600"
1003728,"publis - communales",385.398110128424,960200,2371600,"960200 2371600"
1022131,"publis - communales",67.7658116979911,958200,2365600,"958200 2365600"
1007186,"privé - sans psg",326.969471054595,956200,2359600,"956200 2359600"
1009246,"privé - sans psg",697.33376139463,952200,2347600,"952200 2347600"
1031100,"publis - communales",112.690659653092,950200,2341600,"950200 2341600"
1002211,"publis - communales",214.703522374676,948200,2335600,"948200 2335600"
1029010,"privé - sans psg",306.638955257997,946200,2329600,"946200 2329600"
1012939,"privé - sans psg",342.99630946755,944200,2323600,"944200 2323600"
1002794,"publis - communales",529.099703227298,964200,2373600,"964200 2373600"
1013888,"privé - sans psg",153.960388017208,960200,2361600,"960200 2361600"
1017973,"publis - communales",383.738176524455,952200,2337600,"952200 2337600"
1009520,"privé - sans psg",398.516976677031,948200,2325600,"948200 2325600"
1025783,"publics - domaniales",460.427901781597,966200,2369600,"966200 2369600"
1027704,"publis - communales",72.390374848376,964200,2363600,"964200 2363600"
1016191,"publis - communales",170.449354636637,962200,2357600,"962200 2357600"
1014578,"privé - sans psg",403.477102699114,958200,2345600,"958200 2345600"
1009038,"publics - domaniales",103.50667423575,954200,2333600,"954200 2333600"
1025853,"publis - communales",258.382288152563,952200,2327600,"952200 2327600"
1002880,"privé - sans psg",221.752043685786,950200,2321600,"950200 2321600"
1008993,"publis - communales",158.146390168294,970200,2371600,"970200 2371600"
1017672,"publis - communales",308.621922114455,968200,2365600,"968200 2365600"
1030821,"publis - communales",269.618913950838,964200,2353600,"964200 2353600"
1019851,"publis - communales",253.213390902706,962200,2347600,"962200 2347600"
1023208,"publis - communales",389.232548242199,960200,2341600,"960200 2341600"
1016951,"publis - communales",427.991044598775,956200,2329600,"956200 2329600"
1001270,"publis - communales",272.852252045833,966200,2349600,"966200 2349600"
1008726,"publis - communales",163.140059529491,960200,2331600,"960200 2331600"
1003381,"publis - communales",275.413837305578,958200,2325600,"958200 2325600"
1006420,"privé - sans psg",385.898709719024,968200,2345600,"968200 2345600"
1020251,"publis - communales",380.592151750495,964200,2333600,"964200 2333600"
1013848,"privé - sans psg",162.088727991793,964200,2323600,"964200 2323600"
1020323,"privé - sans psg",592.992588280253,960200,2311600,"960200 2311600"
1014173,"publis - communales",121.839663338645,974200,2343600,"974200 2343600"
1018403,"privé - psg",369.713228384065,964200,2313600,"964200 2313600"
1003757,"publis - communales",273.414228867161,974200,2333600,"974200 2333600"
1010987,"publis - communales",286.859459818703,972200,2327600,"972200 2327600"
1001003,"privé - sans psg",889.878010577409,972200,2307600,"972200 2307600"
1025059,"publis - communales",242.217218986899,970200,2301600,"970200 2301600"
1009799,"publis - communales",85.1858312587737,966200,2289600,"966200 2289600"
1027490,"publics - domaniales",22.0967156433671,984200,2333600,"984200 2333600"
1009409,"privé - sans psg",390.318657238156,972200,2297600,"972200 2297600"
1016018,"privé - sans psg",384.089782049866,970200,2291600,"970200 2291600"
1013313,"privé - sans psg",732.848800908762,968200,2285600,"968200 2285600"
1018142,"publics - domaniales",100.540074951738,984200,2323600,"984200 2323600"
1015400,"publics - domaniales",154.494605565732,982200,2317600,"982200 2317600"
1029851,"privé - sans psg",266.901069470123,978200,2305600,"978200 2305600"
1014868,"publis - communales",210.93304355055,972200,2287600,"972200 2287600"
1000950,"publics - domaniales",206.78258344873,984200,2313600,"984200 2313600"
1030982,"privé - sans psg",757.667990660687,980200,2301600,"980200 2301600"
1006834,"publis - communales",450.919413368795,976200,2289600,"976200 2289600"
1016202,"publis - communales",539.510214436519,978200,2285600,"978200 2285600"
1009496,"publis - communales",310.54712956915,988200,2295600,"988200 2295600"
1002844,"privé - sans psg",353.190295720908,754200,2123600,"754200 2123600"
1001701,"privé - psg",407.068410000755,762200,2137600,"762200 2137600"
1018049,"privé - sans psg",186.280116569915,758200,2125600,"758200 2125600"
1023254,"privé - psg",1.43272924219585,764200,2133600,"764200 2133600"
1020910,"privé - psg",405.265285814423,770200,2141600,"770200 2141600"
1011160,"privé - sans psg",102.114017562387,764200,2123600,"764200 2123600"
1030543,"privé - sans psg",268.382485987057,756200,2099600,"756200 2099600"
1021506,"privé - sans psg",433.379547185265,768200,2125600,"768200 2125600"
1020327,"privé - sans psg",150.744183279156,760200,2101600,"760200 2101600"
1006356,"privé - sans psg",333.67033507571,774200,2133600,"774200 2133600"
1025123,"publis - communales",275.108157894078,766200,2109600,"766200 2109600"
1002922,"privé - sans psg",43.8351141325146,764200,2103600,"764200 2103600"
1000197,"privé - psg",14.8324461732788,762200,2097600,"762200 2097600"
1024922,"privé - sans psg",402.490546951895,780200,2141600,"780200 2141600"
1006984,"privé - sans psg",139.642340261406,772200,2117600,"772200 2117600"
1023769,"privé - sans psg",303.150785778738,764200,2093600,"764200 2093600"
1031097,"privé - sans psg",91.2072966110111,760200,2081600,"760200 2081600"
1024057,"privé - sans psg",30.8086519510699,768200,2095600,"768200 2095600"
1004680,"privé - sans psg",66.7226664840307,772200,2097600,"772200 2097600"
1020899,"privé - sans psg",93.975954425621,770200,2081600,"770200 2081600"
1017671,"privé - sans psg",147.078729952932,776200,2079600,"776200 2079600"
1015863,"privé - sans psg",105.921127528255,772200,2067600,"772200 2067600"
1017968,"privé - sans psg",89.7381916743515,786200,2099600,"786200 2099600"
1022042,"privé - sans psg",21.9784883453071,778200,2075600,"778200 2075600"
1013401,"privé - sans psg",138.927705708272,788200,2095600,"788200 2095600"
1016035,"privé - sans psg",156.932999958496,796200,2099600,"796200 2099600"
1004124,"privé - sans psg",13.9390476048355,788200,2075600,"788200 2075600"
1014751,"privé - sans psg",2.6232484249991,796200,2079600,"796200 2079600"
1007746,"privé - sans psg",173.981775109107,790200,2061600,"790200 2061600"
1028651,"publis - communales",118.932530817914,796200,2069600,"796200 2069600"
1021466,"privé - sans psg",316.872486361495,832200,2297600,"832200 2297600"
1009667,"privé - psg",123.161188514279,836200,2299600,"836200 2299600"
1002696,"privé - psg",4.66467335694248,834200,2273600,"834200 2273600"
1009616,"privé - psg",250.76388099022,844200,2293600,"844200 2293600"
1000646,"privé - psg",175.670606298574,854200,2313600,"854200 2313600"
1011433,"publis - communales",503.786144294696,848200,2295600,"848200 2295600"
1000368,"publis - communales",273.828163518385,844200,2283600,"844200 2283600"
1011396,"privé - sans psg",196.228164065257,840200,2271600,"840200 2271600"
1027615,"publis - communales",303.507890033638,862200,2327600,"862200 2327600"
1010569,"publis - communales",202.575902807276,858200,2315600,"858200 2315600"
1028840,"privé - sans psg",243.859683121377,842200,2267600,"842200 2267600"
1000971,"publis - communales",148.74456286161,866200,2329600,"866200 2329600"
1014927,"publis - communales",148.923537055369,860200,2311600,"860200 2311600"
1027862,"publis - communales",474.649058225009,856200,2299600,"856200 2299600"
1030133,"privé - psg",210.018496989412,844200,2263600,"844200 2263600"
1004543,"privé - psg",328.900955079958,852200,2277600,"852200 2277600"
1026540,"publis - communales",409.488655317453,876200,2339600,"876200 2339600"
1003929,"privé - sans psg",420.888209236199,872200,2327600,"872200 2327600"
1015696,"privé - sans psg",65.7705265893223,866200,2309600,"866200 2309600"
1020041,"publis - communales",326.572484320789,862200,2297600,"862200 2297600"
1030875,"publis - communales",295.257501441652,858200,2285600,"858200 2285600"
1009683,"privé - sans psg",212.378428352102,856200,2279600,"856200 2279600"
1019237,"publics - domaniales",314.911105680955,880200,2341600,"880200 2341600"
1008761,"privé - sans psg",332.207267630474,872200,2317600,"872200 2317600"
1017055,"publis - communales",255.050629224273,868200,2305600,"868200 2305600"
1007392,"privé - sans psg",537.379474364613,860200,2281600,"860200 2281600"
1024169,"publis - communales",288.573793573339,878200,2325600,"878200 2325600"
1031293,"privé - sans psg",432.525353257616,872200,2307600,"872200 2307600"
1024104,"privé - psg",244.918826168676,870200,2301600,"870200 2301600"
1002239,"publis - communales",441.163366469608,868200,2295600,"868200 2295600"
1007039,"privé - psg",270.084779640633,864200,2283600,"864200 2283600"
1021749,"publis - communales",572.560275107888,862200,2277600,"862200 2277600"
1024423,"publis - communales",173.960563886393,884200,2333600,"884200 2333600"
1022960,"privé - sans psg",222.75058805478,880200,2321600,"880200 2321600"
1013744,"privé - sans psg",264.227332422197,860200,2261600,"860200 2261600"
1000619,"publis - communales",304.481049176729,884200,2323600,"884200 2323600"
1015984,"publis - communales",206.692978085134,882200,2317600,"882200 2317600"
1028914,"privé - sans psg",64.8483281543524,876200,2299600,"876200 2299600"
1006531,"publis - communales",43.5551623077475,868200,2275600,"868200 2275600"
1025685,"publis - communales",101.651863629029,890200,2331600,"890200 2331600"
1019916,"privé - sans psg",381.332436715704,876200,2289600,"876200 2289600"
1003512,"publis - communales",351.409258437888,874200,2283600,"874200 2283600"
1019769,"publis - communales",192.409507214738,868200,2265600,"868200 2265600"
1001415,"publis - communales",310.017888354705,894200,2333600,"894200 2333600"
1015753,"privé - sans psg",181.761885579752,892200,2327600,"892200 2327600"
1001597,"publis - communales",441.975759571759,886200,2309600,"886200 2309600"
1000745,"privé - sans psg",250.995690330557,882200,2297600,"882200 2297600"
1000208,"privé - sans psg",141.305476420834,880200,2291600,"880200 2291600"
1001385,"privé - sans psg",292.170870870289,878200,2285600,"878200 2285600"
1024470,"publis - communales",313.874603847192,876200,2279600,"876200 2279600"
1018946,"publis - communales",434.865191468502,874200,2273600,"874200 2273600"
1030923,"privé - sans psg",4.17162722813969,892200,2317600,"892200 2317600"
1022457,"publis - communales",118.087841557175,884200,2293600,"884200 2293600"
1011607,"publis - communales",327.05129237126,880200,2281600,"880200 2281600"
1018586,"publis - communales",269.819405554842,896200,2319600,"896200 2319600"
1001542,"publis - communales",443.584410130401,894200,2313600,"894200 2313600"
1021174,"publis - communales",111.871794202382,892200,2307600,"892200 2307600"
1026707,"privé - sans psg",174.673988877874,886200,2289600,"886200 2289600"
1024683,"privé - sans psg",445.838627369836,884200,2283600,"884200 2283600"
1006668,"privé - sans psg",379.096391035878,880200,2271600,"880200 2271600"
1018963,"publis - communales",455.057042763581,904200,2333600,"904200 2333600"
1024835,"privé - sans psg",390.821110527837,900200,2321600,"900200 2321600"
1028337,"publis - communales",418.489552934036,888200,2285600,"888200 2285600"
1023298,"publis - communales",9.37991414137969,904200,2323600,"904200 2323600"
1030522,"privé - sans psg",75.6282965579875,896200,2299600,"896200 2299600"
1015990,"publis - communales",314.00345786867,892200,2287600,"892200 2287600"
1000686,"publis - communales",405.768659483135,890200,2281600,"890200 2281600"
1008163,"publis - communales",447.382980606058,888200,2275600,"888200 2275600"
1002902,"publis - communales",339.293698577246,900200,2301600,"900200 2301600"
1007512,"publis - communales",348.442267637025,892200,2277600,"892200 2277600"
1014161,"publis - communales",145.950493580889,910200,2321600,"910200 2321600"
1022984,"privé - sans psg",177.960458646607,916200,2329600,"916200 2329600"
1030753,"publis - communales",186.163808237372,910200,2311600,"910200 2311600"
1027093,"privé - sans psg",266.175117249536,908200,2305600,"908200 2305600"
1016743,"privé - sans psg",283.811057263935,904200,2293600,"904200 2293600"
1020067,"privé - sans psg",114.333023108739,920200,2331600,"920200 2331600"
1020903,"privé - sans psg",312.483727690895,918200,2325600,"918200 2325600"
1016429,"publis - communales",220.893925746523,912200,2307600,"912200 2307600"
1005556,"privé - psg",393.169886445278,910200,2301600,"910200 2301600"
1010566,"privé - sans psg",115.891395448886,916200,2309600,"916200 2309600"
1029611,"privé - psg",90.1633658094801,912200,2297600,"912200 2297600"
1006684,"privé - sans psg",62.2869027354331,924200,2323600,"924200 2323600"
1022330,"publis - communales",143.059927039465,922200,2317600,"922200 2317600"
1029180,"privé - psg",323.363094181546,920200,2311600,"920200 2311600"
1027301,"publis - communales",272.058049402784,924200,2313600,"924200 2313600"
1027403,"publis - communales",343.624799004471,920200,2301600,"920200 2301600"
1018216,"privé - sans psg",171.257278281773,930200,2321600,"930200 2321600"
1015316,"privé - sans psg",211.0495163611,928200,2315600,"928200 2315600"
1015609,"privé - sans psg",161.773234596586,926200,2309600,"926200 2309600"
1015700,"publics - domaniales",138.918401448141,924200,2303600,"924200 2303600"
1019085,"publis - communales",467.09385715043,922200,2297600,"922200 2297600"
1012467,"publis - communales",278.034769855596,932200,2317600,"932200 2317600"
1010384,"publis - communales",10.3133380356261,928200,2305600,"928200 2305600"
1027140,"publis - communales",350.745802461625,930200,2301600,"930200 2301600"
1016819,"publis - communales",423.792783388881,928200,2295600,"928200 2295600"
1013201,"privé - psg",319.514354246717,708200,2185600,"708200 2185600"
1030024,"privé - sans psg",184.319641592759,708200,2175600,"708200 2175600"
1013733,"privé - psg",251.353197582694,732200,2227600,"732200 2227600"
1016962,"privé - sans psg",141.860359209952,730200,2221600,"730200 2221600"
1005382,"privé - psg",323.535672904711,714200,2173600,"714200 2173600"
1002621,"privé - psg",336.704696973165,736200,2229600,"736200 2229600"
1012715,"privé - sans psg",214.35567537461,742200,2237600,"742200 2237600"
1011331,"privé - psg",500.046512696175,740200,2231600,"740200 2231600"
1014478,"privé - psg",260.537078103666,740200,2221600,"740200 2221600"
1001368,"privé - sans psg",293.296079866037,732200,2197600,"732200 2197600"
1005072,"privé - psg",155.468969498656,724200,2173600,"724200 2173600"
1010627,"privé - psg",639.23044635355,748200,2235600,"748200 2235600"
1010063,"privé - psg",305.341962784013,744200,2223600,"744200 2223600"
1030965,"privé - psg",296.395538962839,728200,2175600,"728200 2175600"
1010835,"privé - sans psg",95.5693391581582,750200,2231600,"750200 2231600"
1001963,"privé - sans psg",53.9773268070899,744200,2213600,"744200 2213600"
1017680,"privé - sans psg",191.02058907921,748200,2215600,"748200 2215600"
1001742,"privé - sans psg",4.21449022514413,744200,2203600,"744200 2203600"
1012006,"privé - sans psg",294.601838396751,734200,2173600,"734200 2173600"
1011704,"privé - sans psg",672.209781120925,732200,2167600,"732200 2167600"
1025045,"privé - sans psg",164.45312286371,748200,2205600,"748200 2205600"
1025676,"privé - sans psg",152.377855795529,758200,2225600,"758200 2225600"
1001441,"privé - psg",244.286721558927,756200,2219600,"756200 2219600"
1000457,"privé - psg",180.136238726663,754200,2213600,"754200 2213600"
1029998,"publis - communales",104.221648762643,736200,2159600,"736200 2159600"
1019853,"publics - domaniales",380.42976925064,756200,2209600,"756200 2209600"
1014029,"privé - sans psg",306.139768216928,740200,2161600,"740200 2161600"
1024834,"publics - domaniales",224.748293677075,762200,2217600,"762200 2217600"
1019077,"privé - sans psg",288.760029159538,760200,2211600,"760200 2211600"
1020534,"privé - sans psg",224.951001455376,756200,2199600,"756200 2199600"
1031298,"privé - psg",147.387069602156,748200,2175600,"748200 2175600"
1027420,"privé - sans psg",203.70178355652,736200,2139600,"736200 2139600"
1022663,"privé - psg",241.45230284828,764200,2213600,"764200 2213600"
1020298,"privé - sans psg",127.83579082756,752200,2177600,"752200 2177600"
1019533,"publis - communales",284.489679550476,770200,2221600,"770200 2221600"
1024840,"privé - psg",319.47608516248,766200,2209600,"766200 2209600"
1030080,"privé - sans psg",235.466052901147,752200,2167600,"752200 2167600"
1001757,"privé - psg",517.53577347857,748200,2155600,"748200 2155600"
1017944,"privé - sans psg",79.4721897692423,754200,2163600,"754200 2163600"
1010092,"privé - psg",560.313173370421,768200,2195600,"768200 2195600"
1004030,"privé - psg",348.887316146396,762200,2177600,"762200 2177600"
1002059,"privé - psg",267.284908974641,758200,2165600,"758200 2165600"
1001298,"privé - sans psg",212.131592162568,780200,2211600,"780200 2211600"
1014815,"publis - communales",201.739106622054,778200,2205600,"778200 2205600"
1019459,"publis - communales",269.631628548171,768200,2175600,"768200 2175600"
1005264,"privé - sans psg",333.1051152495,764200,2163600,"764200 2163600"
1017670,"privé - sans psg",496.687609278944,756200,2139600,"756200 2139600"
1006006,"privé - psg",125.441615294129,788200,2215600,"788200 2215600"
1009261,"privé - sans psg",104.685506383569,780200,2191600,"780200 2191600"
1001453,"publis - communales",193.960357817483,778200,2185600,"778200 2185600"
1020376,"publis - communales",199.215679019893,776200,2179600,"776200 2179600"
1013872,"privé - sans psg",229.008721389206,768200,2145600,"768200 2145600"
1004929,"privé - psg",139.716799308086,794200,2213600,"794200 2213600"
1017528,"privé - sans psg",265.367792089622,788200,2195600,"788200 2195600"
1006620,"publis - communales",207.492478002853,786200,2189600,"786200 2189600"
1019124,"privé - sans psg",227.158641551122,782200,2177600,"782200 2177600"
1000719,"privé - sans psg",237.015823467687,774200,2153600,"774200 2153600"
1017044,"privé - sans psg",192.356197613443,796200,2209600,"796200 2209600"
1013695,"privé - sans psg",176.930879373144,786200,2179600,"786200 2179600"
1011145,"publics - domaniales",304.114944639067,784200,2173600,"784200 2173600"
1025794,"publics - domaniales",595.806397710165,780200,2161600,"780200 2161600"
1030251,"privé - sans psg",442.111849669876,778200,2155600,"778200 2155600"
1020368,"privé - sans psg",242.272487602558,790200,2181600,"790200 2181600"
1013662,"privé - psg",25.825739540533,786200,2169600,"786200 2169600"
1028766,"privé - sans psg",156.953542454787,784200,2163600,"784200 2163600"
1026349,"privé - sans psg",25.547373783758,788200,2165600,"788200 2165600"
1014124,"privé - psg",343.41732139679,814200,2213600,"814200 2213600"
1015483,"privé - psg",218.222526751643,812200,2207600,"812200 2207600"
1014001,"publis - communales",28.6574460781849,800200,2171600,"800200 2171600"
1003515,"privé - sans psg",86.3484032801609,812200,2187600,"812200 2187600"
1004022,"privé - sans psg",253.231281848262,808200,2175600,"808200 2175600"
1005849,"privé - psg",250.227877338407,814200,2173600,"814200 2173600"
1010700,"privé - sans psg",124.038260086269,820200,2181600,"820200 2181600"
1030373,"publis - communales",196.910459528497,830200,2201600,"830200 2201600"
1020737,"privé - sans psg",487.306680594158,826200,2189600,"826200 2189600"
1022583,"privé - sans psg",31.6748135596521,828200,2175600,"828200 2175600"
1022281,"privé - psg",154.926304867053,392200,2317600,"392200 2317600"
1011443,"publics - domaniales",213.198302576833,416200,2359600,"416200 2359600"
1019365,"publics - domaniales",373.640716204055,412200,2347600,"412200 2347600"
1004751,"privé - sans psg",206.316788164038,426200,2379600,"426200 2379600"
1010969,"publics - domaniales",267.507146737878,420200,2361600,"420200 2361600"
1018771,"privé - psg",207.599712012048,406200,2309600,"406200 2309600"
1017086,"privé - sans psg",436.046835287335,412200,2317600,"412200 2317600"
1025824,"privé - sans psg",63.2596131134087,414200,2313600,"414200 2313600"
1002856,"publics - domaniales",6.67141138664715,440200,2381600,"440200 2381600"
1029084,"privé - psg",135.312633864372,424200,2333600,"424200 2333600"
1030642,"privé - psg",226.431771121313,418200,2315600,"418200 2315600"
1025888,"privé - sans psg",104.033333020949,412200,2297600,"412200 2297600"
1003295,"publics - domaniales",258.124896948582,442200,2377600,"442200 2377600"
1025957,"privé - sans psg",115.954548154694,436200,2359600,"436200 2359600"
1027738,"privé - psg",21.7460175790226,428200,2335600,"428200 2335600"
1002950,"privé - sans psg",55.4564376244573,416200,2299600,"416200 2299600"
1001841,"privé - sans psg",321.024828487045,432200,2337600,"432200 2337600"
1020333,"publics - domaniales",282.031085031206,450200,2381600,"450200 2381600"
1012765,"privé - psg",23.5729793064231,424200,2303600,"424200 2303600"
1016783,"privé - psg",76.0454744303167,422200,2297600,"422200 2297600"
1025939,"publis - communales",193.441907961519,436200,2329600,"436200 2329600"
1022849,"privé - sans psg",140.687937208833,430200,2311600,"430200 2311600"
1026306,"privé - sans psg",165.603201047316,428200,2305600,"428200 2305600"
1028042,"privé - sans psg",71.92144140472,426200,2299600,"426200 2299600"
1013981,"privé - sans psg",45.0674850559117,448200,2355600,"448200 2355600"
1020233,"privé - psg",306.951357360074,436200,2319600,"436200 2319600"
1021537,"privé - sans psg",303.177525316166,434200,2313600,"434200 2313600"
1020840,"privé - psg",107.270214778291,430200,2301600,"430200 2301600"
1021676,"privé - sans psg",345.89472270256,452200,2357600,"452200 2357600"
1031325,"privé - sans psg",213.419848887154,444200,2333600,"444200 2333600"
1023662,"privé - psg",201.794965399154,450200,2341600,"450200 2341600"
1016435,"privé - psg",159.015526542155,446200,2329600,"446200 2329600"
1026701,"privé - sans psg",29.1200987783801,440200,2311600,"440200 2311600"
1023881,"privé - psg",25.986091569773,436200,2299600,"436200 2299600"
1026261,"privé - psg",25.5249430451508,450200,2331600,"450200 2331600"
1007058,"privé - sans psg",83.8839208622266,444200,2313600,"444200 2313600"
1005800,"privé - sans psg",303.222340494665,458200,2345600,"458200 2345600"
1016558,"privé - psg",261.407963355962,454200,2333600,"454200 2333600"
1018845,"publics - domaniales",142.450051833994,452200,2317600,"452200 2317600"
1009978,"privé - psg",157.841473708658,444200,2293600,"444200 2293600"
1017150,"privé - psg",182.876320397478,470200,2361600,"470200 2361600"
1017183,"privé - sans psg",123.642805914303,460200,2331600,"460200 2331600"
1029423,"privé - psg",190.382260860721,456200,2319600,"456200 2319600"
1006352,"publics - domaniales",364.217000376364,454200,2313600,"454200 2313600"
1024087,"privé - sans psg",277.693190149849,450200,2301600,"450200 2301600"
1010660,"privé - psg",174.996294576036,474200,2363600,"474200 2363600"
1030089,"privé - sans psg",254.355074455884,466200,2339600,"466200 2339600"
1003285,"publics - domaniales",272.425893627086,458200,2315600,"458200 2315600"
1010827,"publics - domaniales",181.070294233447,460200,2311600,"460200 2311600"
1031289,"privé - sans psg",26.7254553926322,468200,2325600,"468200 2325600"
1016660,"privé - psg",375.228142964179,476200,2339600,"476200 2339600"
1011571,"privé - psg",94.9515724018023,476200,2329600,"476200 2329600"
1030224,"privé - sans psg",194.468434738344,484200,2343600,"484200 2343600"
1027563,"privé - sans psg",109.998027309867,476200,2319600,"476200 2319600"
1002531,"privé - sans psg",271.289055197225,872200,2107600,"872200 2107600"
1022810,"privé - sans psg",96.6529450140332,870200,2101600,"870200 2101600"
1016909,"privé - sans psg",89.7371298021982,864200,2083600,"864200 2083600"
1017640,"privé - sans psg",145.588303210216,862200,2077600,"862200 2077600"
1001398,"privé - sans psg",360.601168403932,860200,2071600,"860200 2071600"
1026586,"privé - sans psg",339.826114672681,872200,2097600,"872200 2097600"
1008063,"publis - communales",115.922009892832,864200,2073600,"864200 2073600"
1007787,"privé - sans psg",166.340726061103,870200,2081600,"870200 2081600"
1030105,"privé - sans psg",47.3568501744542,874200,2083600,"874200 2083600"
1017235,"publis - communales",97.4563023315318,872200,2077600,"872200 2077600"
1015944,"privé - sans psg",89.3746067624136,872200,2067600,"872200 2067600"
1004294,"publis - communales",243.32243668028,870200,2061600,"870200 2061600"
1026577,"privé - sans psg",463.246028560937,882200,2077600,"882200 2077600"
1012341,"privé - sans psg",39.4638578102593,880200,2071600,"880200 2071600"
1023099,"publis - communales",194.725856983974,884200,2073600,"884200 2073600"
1025959,"privé - sans psg",252.598228917071,888200,2075600,"888200 2075600"
1030467,"publis - communales",73.3036593086107,888200,2065600,"888200 2065600"
1024688,"publis - communales",179.626644936737,890200,2071600,"890200 2071600"
1017624,"privé - sans psg",283.383403177672,898200,2085600,"898200 2085600"
1014595,"publis - communales",344.556000443054,906200,2079600,"906200 2079600"
1025222,"privé - sans psg",128.187831440239,914200,2093600,"914200 2093600"
1023399,"privé - sans psg",116.125117077021,908200,2075600,"908200 2075600"
1026892,"privé - sans psg",46.1227397152904,906200,2069600,"906200 2069600"
1007890,"publis - communales",419.629508692143,904200,2063600,"904200 2063600"
1024066,"publics - domaniales",118.341183792599,900200,2051600,"900200 2051600"
1020772,"privé - sans psg",536.649425579895,910200,2071600,"910200 2071600"
1002404,"publis - communales",198.682472933231,908200,2065600,"908200 2065600"
1004362,"privé - sans psg",282.04670676187,906200,2059600,"906200 2059600"
1018608,"privé - sans psg",352.061416401793,920200,2091600,"920200 2091600"
1011598,"privé - sans psg",474.793726472171,918200,2085600,"918200 2085600"
1000615,"privé - sans psg",240.785641605621,916200,2079600,"916200 2079600"
1025018,"publis - communales",131.918468457958,912200,2067600,"912200 2067600"
1001266,"privé - sans psg",225.488332591159,910200,2061600,"910200 2061600"
1029002,"privé - sans psg",23.5256941509307,928200,2105600,"928200 2105600"
1010758,"privé - sans psg",203.338659611721,924200,2093600,"924200 2093600"
1008364,"publis - communales",146.53997279924,912200,2057600,"912200 2057600"
1023166,"publis - communales",176.951320888627,910200,2051600,"910200 2051600"
1024480,"privé - sans psg",352.207349736431,908200,2045600,"908200 2045600"
1016407,"publis - communales",49.2600122570482,906200,2039600,"906200 2039600"
1003210,"publis - communales",120.877938762831,922200,2077600,"922200 2077600"
1008713,"privé - sans psg",13.5385662567081,912200,2047600,"912200 2047600"
1008654,"privé - sans psg",227.797245599469,930200,2091600,"930200 2091600"
1021335,"publis - communales",77.235061063019,928200,2085600,"928200 2085600"
1000585,"privé - sans psg",445.296643936176,922200,2067600,"922200 2067600"
1015135,"privé - sans psg",140.29895405248,916200,2049600,"916200 2049600"
1006095,"publis - communales",305.712996017948,924200,2053600,"924200 2053600"
1020643,"privé - sans psg",138.775701311192,928200,2065600,"928200 2065600"
1008623,"privé - sans psg",483.124592902818,936200,2069600,"936200 2069600"
1011366,"privé - sans psg",634.252964038756,932200,2057600,"932200 2057600"
1024412,"privé - sans psg",90.6606596767722,928200,2045600,"928200 2045600"
1010809,"privé - sans psg",83.3924244519506,940200,2071600,"940200 2071600"
1016362,"privé - sans psg",419.692770757854,944200,2073600,"944200 2073600"
1008674,"publis - communales",224.820179596702,940200,2061600,"940200 2061600"
1015462,"publis - communales",123.093192302491,938200,2055600,"938200 2055600"
1027524,"privé - sans psg",17.0947016915163,952200,2077600,"952200 2077600"
1027789,"privé - sans psg",3.41546687125083,942200,2047600,"942200 2047600"
1005128,"privé - sans psg",101.277683715326,936200,2029600,"936200 2029600"
1012625,"privé - sans psg",102.372918466479,940200,2031600,"940200 2031600"
1024150,"publics - domaniales",10.116336890799,952200,2037600,"952200 2037600"
1006247,"publis - communales",264.511174735024,960200,2041600,"960200 2041600"
1024527,"privé - sans psg",323.260134870238,876200,2129600,"876200 2129600"
1003927,"privé - sans psg",25.9040706579949,874200,2123600,"874200 2123600"
1015517,"privé - sans psg",206.913791748584,884200,2123600,"884200 2123600"
1021278,"privé - sans psg",195.72020431419,882200,2117600,"882200 2117600"
