"idp","pro_psg","ser_86","biom"
1000135,"privé - sans psg","G90",141.217142536733
1017716,"privé - sans psg","G22",180.647892832824
1002139,"privé - sans psg","G22",332.576722232751
1016968,"publics - domaniales","G22",85.2049631181374
1005034,"privé - sans psg","G22",23.4282710467005
1009768,"privé - sans psg","G22",425.009535874035
1029500,"privé - sans psg","G22",9.63873955306736
1022648,"privé - sans psg","G22",219.219599158285
1030304,"publis - communales","G22",281.324562102103
1027476,"privé - sans psg","G22",197.388712355234
1006294,"privé - sans psg","G22",303.906064259453
1011436,"privé - psg","G22",220.426755062418
1018804,"privé - sans psg","G22",116.914175628331
1004787,"privé - sans psg","G22",577.683067121997
1031194,"privé - sans psg","G22",344.45825713051
1003849,"privé - sans psg","G22",252.778355687921
1018786,"privé - sans psg","G22",110.932867047246
1024462,"publis - communales","G22",424.668989496048
1025742,"publis - communales","G22",72.9933787536127
1021128,"privé - sans psg","G22",328.528890541229
1006589,"privé - sans psg","G22",5.57469709538783
1003563,"privé - sans psg","G30",157.349939607332
1023279,"publis - communales","G22",266.666588920938
1007683,"privé - sans psg","G22",101.544375393194
1014860,"privé - sans psg","G22",348.616300140901
1003446,"privé - sans psg","G30",79.4310663840003
1021810,"publis - communales","G22",27.9021982469893
1014905,"privé - sans psg","G22",468.111526596912
1031328,"privé - sans psg","G22",386.052761688622
1011853,"privé - sans psg","G22",300.449713067499
1021598,"privé - sans psg","G22",655.526458104602
1023506,"privé - sans psg","G22",287.748702877493
1015919,"privé - sans psg","G22",269.720645428702
1017441,"publis - communales","G30",205.812602634464
1018571,"privé - sans psg","G22",96.1742404145888
1005718,"privé - sans psg","G22",187.860465290789
1006752,"privé - sans psg","G22",36.3706921634093
1014413,"privé - sans psg","G22",267.045173615292
1024192,"privé - sans psg","G22",1.44088912968995
1014942,"privé - sans psg","G30",113.518973731562
1012154,"privé - sans psg","G22",346.162228131132
1017613,"privé - psg","G22",138.025643134586
1022273,"privé - sans psg","G90",256.001708754717
1015834,"privé - sans psg","G90",144.993011707826
1016855,"privé - sans psg","G22",312.572065485629
1021261,"privé - sans psg","G90",215.276031099593
1024934,"privé - sans psg","G90",269.398495553321
1026639,"privé - sans psg","G22",37.7159154073124
1029484,"privé - sans psg","G22",100.052821112615
1001622,"privé - sans psg","G30",94.1021906627722
1021399,"privé - sans psg","G22",217.930594603277
1008827,"privé - sans psg","G90",198.245532930075
1027777,"privé - sans psg","G90",190.531935968242
1007831,"privé - sans psg","G30",312.645390222725
1015783,"privé - sans psg","G22",232.234336679147
1010330,"privé - sans psg","G30",63.79251918599
1012426,"privé - sans psg","G90",145.523389792956
1011991,"privé - sans psg","G30",302.084043204498
1005334,"privé - sans psg","G30",409.163342934083
1008544,"privé - sans psg","G30",231.456074476779
1006193,"privé - sans psg","G22",128.997368181609
1028066,"publis - communales","G22",92.0576688772207
1003005,"publics - domaniales","G30",133.165303993546
1028246,"privé - sans psg","G30",113.578041225468
1031178,"privé - sans psg","G30",83.60030860029
1010413,"privé - sans psg","G22",152.852684898527
1009870,"privé - sans psg","G30",273.412598157518
1027597,"privé - sans psg","G30",131.400373328279
1025124,"privé - sans psg","G22",197.308128953487
1023618,"publis - communales","G30",154.669505358586
1019174,"privé - sans psg","G22",82.0573128230633
1027905,"privé - sans psg","G22",515.750138494472
1026500,"privé - sans psg","G22",741.901212690876
1028989,"privé - sans psg","G22",48.3786722453142
1031335,"publis - communales","G30",97.38429901073
1006003,"privé - sans psg","G22",210.782232158024
1022017,"privé - sans psg","G42",318.656725053697
1028625,"privé - sans psg","G42",230.549179312323
1013090,"privé - sans psg","A22",39.7377795061003
1025689,"privé - sans psg","A22",37.8925653916032
1016455,"privé - sans psg","A22",151.894084201825
1006561,"privé - sans psg","A22",188.097907947695
1001738,"privé - sans psg","A22",138.584155925155
1030818,"privé - sans psg","A22",253.960427753224
1026360,"privé - sans psg","A22",137.301083901341
1024330,"privé - psg","A22",171.8571244192
1001753,"privé - sans psg","A22",174.695244049014
1010054,"privé - sans psg","A22",128.492804360235
1001391,"publics - domaniales","A22",384.303266260658
1021609,"privé - sans psg","A30",256.325920855188
1018099,"publics - domaniales","A22",517.229030784168
1004837,"publics - domaniales","A22",11.2125303834322
1025965,"privé - psg","A22",201.076955022854
1016953,"privé - sans psg","A22",98.8317854114351
1027675,"privé - psg","A22",221.135961041813
1002557,"privé - psg","A22",133.375286272113
1000223,"privé - sans psg","A22",251.45624537907
1020203,"privé - psg","A22",129.269636592754
1012790,"privé - sans psg","A22",145.199045281366
1028372,"privé - sans psg","A22",1.58579757950552
1025425,"privé - sans psg","A30",87.3562181145561
1004153,"privé - sans psg","A30",201.225325817847
1027434,"privé - psg","A22",136.344372314077
1002651,"privé - psg","A22",165.996197574072
1029206,"privé - sans psg","A22",90.5354566239755
1006802,"privé - sans psg","A22",225.156210729039
1000782,"privé - sans psg","A30",163.551279093033
1014244,"privé - psg","B70",24.6415936237418
1025593,"privé - sans psg","B44",173.602839351932
1011653,"privé - sans psg","B70",254.947027489085
1001418,"privé - sans psg","B70",247.393822708775
1006630,"publics - domaniales","B70",228.473209394386
1004287,"privé - sans psg","B70",87.4423733950167
1001779,"privé - psg","B70",206.195719193741
1016121,"privé - psg","B70",109.444341371566
1007711,"publics - domaniales","B70",500.745622252959
1026146,"privé - sans psg","B70",185.414550695611
1001238,"privé - psg","B70",196.580015732935
1029274,"privé - sans psg","B70",285.296236477677
1019450,"publics - domaniales","B70",281.38435230271
1002286,"privé - psg","B70",204.810341322351
1018504,"privé - psg","B70",152.834994336211
1023516,"privé - psg","B70",126.941755756431
1005582,"privé - psg","B70",184.216878761677
1000070,"privé - psg","B70",224.538986990122
1004322,"privé - psg","B70",225.595358260525
1027078,"privé - psg","B70",32.54585201712
1028418,"privé - psg","B70",144.834111235934
1009923,"privé - psg","B70",139.610396703276
1005756,"publics - domaniales","B70",323.029218543719
1018118,"privé - psg","B70",46.8725597843885
1027484,"privé - sans psg","B70",196.3653851908
1006777,"publics - domaniales","B70",297.329395502511
1009826,"publics - domaniales","B70",251.256982148767
1015951,"privé - sans psg","B70",387.991657080805
1028178,"privé - sans psg","B70",91.7482828560668
1020799,"privé - psg","B70",94.0231999731372
1019939,"publics - domaniales","B70",439.919982316602
1016601,"privé - psg","B70",27.2306223042481
1030221,"publics - domaniales","B70",48.1051624493268
1031075,"publics - domaniales","B70",221.813457137948
1025891,"privé - psg","B70",98.6887487430594
1031136,"privé - psg","B70",254.70023052064
1024529,"privé - psg","B70",97.1826109211479
1015790,"privé - sans psg","B70",228.100095678089
1000452,"privé - sans psg","B70",62.6443104753507
1022334,"privé - sans psg","B70",188.492619573035
1001502,"privé - psg","B70",102.238695273593
1000466,"publics - domaniales","B70",259.094557111656
1016717,"publics - domaniales","B70",41.7465831634712
1004892,"privé - psg","B70",151.87531906121
1026104,"privé - sans psg","B70",160.477633335016
1012011,"publics - domaniales","B70",366.223456857042
1008716,"privé - psg","B70",75.410427177486
1029026,"privé - sans psg","B70",113.07587196146
1011827,"privé - psg","B70",51.7409348554171
1027823,"privé - psg","B70",352.174506713841
1013866,"publics - domaniales","B70",175.368773389442
1027684,"privé - sans psg","B70",173.087364666146
1011047,"privé - sans psg","B70",339.134359205755
1002313,"publics - domaniales","B70",213.792003316258
1018054,"privé - psg","B52",79.5520926706551
1003333,"publics - domaniales","B70",156.140527823213
1005746,"privé - sans psg","B70",136.124568727667
1016981,"publics - domaniales","B52",228.378599703305
1006481,"publics - domaniales","B52",206.392589415397
1014516,"privé - sans psg","B53",149.632889345876
1002795,"privé - psg","B53",353.029545281166
1023578,"privé - psg","B53",388.104948082495
1022570,"privé - sans psg","B53",239.29956676273
1026649,"privé - psg","B53",211.972793515006
1024248,"privé - sans psg","B52",203.605983224401
1010035,"privé - psg","B52",271.864746717065
1007744,"privé - sans psg","B53",160.204107623017
1025184,"privé - sans psg","F15",251.703273334657
1003616,"privé - sans psg","F15",322.074797406806
1003153,"privé - sans psg","F15",4.00788515602321
1007384,"privé - sans psg","F15",74.9652679541837
1007569,"privé - sans psg","F15",252.708232168091
1024645,"privé - sans psg","F15",72.967320032409
1030442,"privé - sans psg","F40",22.4265302507598
1005814,"privé - sans psg","F40",101.67035818225
1012545,"privé - sans psg","F15",129.67803728692
1023511,"privé - sans psg","F40",9.9654405621979
1029889,"privé - sans psg","F40",166.1767042367
1010343,"privé - psg","F40",62.6624304121054
1029712,"privé - sans psg","F15",297.798163873322
1020993,"privé - sans psg","F40",104.403958112209
1008238,"privé - sans psg","F15",126.191720622841
1012767,"privé - sans psg","F40",11.3936646191215
1029697,"privé - sans psg","F40",20.6367872783598
1006387,"privé - sans psg","F40",44.4990133443334
1022995,"privé - sans psg","F40",351.926256134471
1002885,"privé - sans psg","F40",26.9977912743907
1002376,"privé - sans psg","F40",57.02929170742
1009068,"privé - sans psg","F40",224.638147781533
1004991,"privé - sans psg","F40",6.81865200129649
1005503,"privé - sans psg","F40",33.3272687779836
1007084,"privé - sans psg","F40",52.1874167087244
1005587,"privé - sans psg","F40",63.1275541363093
1005284,"privé - sans psg","F40",299.501434242722
1003448,"privé - sans psg","F40",20.8096169037197
1001766,"privé - sans psg","F40",172.527687031238
1013608,"privé - sans psg","F40",5.47126278340577
1027125,"privé - sans psg","F40",6.6457990173928
1021191,"privé - sans psg","F40",180.877245291518
1001641,"privé - psg","F40",26.5410075117668
1028863,"privé - sans psg","F40",285.446031965865
1024018,"privé - sans psg","F40",52.5953799146084
1023422,"privé - sans psg","F40",133.257901498423
1012071,"publics - domaniales","F40",0.668545157785129
1011318,"privé - sans psg","F40",47.6952816853943
1026039,"publis - communales","G50",89.1134227686219
1021927,"privé - sans psg","G50",443.410687867605
1002186,"privé - sans psg","G50",233.730598387302
1010375,"privé - sans psg","F40",18.9058818726288
1015860,"privé - sans psg","F40",55.0104540746796
1010620,"privé - sans psg","F40",40.8103709726741
1020611,"privé - sans psg","G50",132.339776458617
1021446,"privé - sans psg","F40",10.0902354018482
1011802,"privé - sans psg","F40",20.0462270002325
1014603,"privé - psg","F40",192.149377292388
1024126,"privé - sans psg","F40",6.64982212792401
1013803,"privé - sans psg","F40",58.0281563943556
1008904,"privé - sans psg","G50",353.450274454445
1025014,"privé - sans psg","F40",36.9784634640524
1025317,"privé - sans psg","G50",56.8020818933591
1030706,"privé - sans psg","F40",148.507871269078
1018737,"privé - sans psg","F40",157.04301646639
1022736,"privé - sans psg","F40",6.39906327912809
1010215,"privé - sans psg","G50",506.322184657812
1030240,"privé - sans psg","F40",104.585693519505
1003384,"privé - sans psg","G50",177.446152362649
1014278,"privé - sans psg","G50",240.689835692629
1014963,"privé - sans psg","G50",160.220511561592
1015698,"privé - sans psg","G50",472.722455352919
1017669,"privé - psg","F23",359.869532222722
1002362,"privé - sans psg","F23",106.008040406557
1009503,"privé - psg","F21",187.322203904402
1021584,"privé - psg","F21",46.2823037697476
1029324,"privé - psg","F21",77.5485226193725
1022261,"privé - sans psg","F23",254.795706427961
1013305,"privé - psg","F23",133.679774095872
1003905,"privé - psg","F21",160.928644951109
1018938,"publis - communales","F30",232.540788358919
1000641,"privé - sans psg","F30",435.05982683822
1025867,"privé - psg","F21",144.169745240658
1004080,"privé - sans psg","F30",85.0747474477986
1028637,"privé - sans psg","F21",378.569365956688
1015384,"privé - psg","F21",136.621159859296
1009891,"privé - sans psg","F21",268.859011451901
1003952,"privé - sans psg","F30",151.451097277928
1009538,"privé - sans psg","F30",231.097241485154
1007472,"privé - sans psg","F30",170.634566942512
1028732,"privé - sans psg","F30",63.7782343397554
1015673,"privé - sans psg","F30",123.551340376309
1009392,"privé - sans psg","F30",219.245735296821
1003476,"privé - sans psg","F30",340.093461580152
1020331,"privé - sans psg","F30",198.534138065065
1029000,"privé - sans psg","F15",63.7461357173769
1002467,"privé - sans psg","F40",220.432118326347
1008189,"privé - sans psg","F15",91.3636894827916
1029634,"privé - sans psg","F30",89.186369497441
1027074,"privé - sans psg","F15",161.16240761591
1029148,"privé - sans psg","F30",74.0240998664286
1013467,"privé - sans psg","F15",59.4008206017349
1020309,"privé - sans psg","F15",26.178501478391
1015173,"privé - sans psg","F40",10.1594463774707
1014744,"privé - sans psg","G22",39.829175798982
1002456,"privé - sans psg","G30",240.907935985109
1029993,"privé - sans psg","G22",366.63864060614
1013681,"privé - sans psg","G30",117.275438085744
1016024,"privé - sans psg","G22",59.5817574241767
1013801,"privé - sans psg","G50",440.502985014113
1023679,"privé - sans psg","G22",32.0827300011862
1015752,"privé - sans psg","G22",126.388554124258
1006954,"privé - sans psg","G22",232.203126506637
1011754,"privé - sans psg","G22",107.814301262908
1001217,"privé - sans psg","G22",193.028109612308
1021651,"privé - psg","G22",58.034042526961
1001970,"privé - sans psg","G60",216.533417093624
1013829,"privé - sans psg","G60",38.7079877122762
1003594,"privé - sans psg","G22",1.85602256206562
1027439,"publis - communales","G22",114.625511008245
1007672,"privé - sans psg","G22",46.5353984411286
1017162,"privé - sans psg","G22",219.085542511189
1005338,"privé - sans psg","G60",88.9342229634792
1029254,"privé - sans psg","G22",155.114199493954
1009762,"privé - sans psg","G22",80.8237091187932
1004485,"publis - communales","G22",330.694797661312
1030300,"privé - sans psg","G22",173.123017756074
1013215,"privé - sans psg","G60",60.432966831949
1028734,"privé - sans psg","G60",10.1737115564469
1025776,"privé - sans psg","G60",35.7322565177065
1023141,"privé - sans psg","G22",7.39757580590737
1024502,"privé - sans psg","G22",67.2949601994436
1007844,"privé - sans psg","G22",42.0065167601029
1021940,"publics - domaniales","G22",72.0522704764763
1016644,"privé - sans psg","G22",20.3555484276247
1014374,"privé - sans psg","G60",29.3311848256764
1020334,"privé - sans psg","G60",72.9299186157548
1010905,"privé - sans psg","G60",36.0014148738001
1018904,"privé - sans psg","G22",67.4554612465863
1001999,"publis - communales","G22",84.1851683792733
1019742,"privé - sans psg","G22",22.5713332416048
1008148,"privé - sans psg","G22",103.418480928818
1017627,"privé - sans psg","G60",196.915613784388
1006190,"privé - psg","G70",217.088954779541
1030270,"privé - sans psg","G60",43.5644358862178
1001833,"publics - domaniales","G70",284.60403277206
1026736,"privé - sans psg","G22",214.800913114169
1018639,"privé - sans psg","G22",174.291128304812
1020954,"privé - sans psg","G22",33.1456855937426
1011373,"privé - sans psg","G22",190.80019803482
1008583,"privé - sans psg","G70",59.6519786341017
1007717,"privé - sans psg","G22",423.288829303088
1016801,"publis - communales","G22",260.275744673665
1005065,"publis - communales","G22",232.271595305335
1001777,"publis - communales","G22",25.1049697358721
1021778,"publis - communales","G22",275.214556290093
1008684,"privé - psg","G70",328.231012635866
1028062,"privé - sans psg","G70",127.868962840866
1023960,"privé - sans psg","G22",257.678227350062
1002700,"publis - communales","G22",252.912569262584
1023819,"privé - sans psg","G22",79.7171819487574
1007715,"privé - sans psg","G22",133.088450586108
1027854,"publics - domaniales","G70",141.950377602044
1015600,"privé - sans psg","G70",143.985272264693
1016511,"privé - psg","G70",281.238988503107
1001430,"privé - sans psg","G22",273.444681338744
1008671,"publics - domaniales","G70",103.267849380112
1019951,"privé - sans psg","G70",200.488319484827
1015859,"publics - domaniales","G70",18.0828845304602
1000779,"privé - sans psg","G70",193.370668683999
1025111,"privé - sans psg","G70",93.8211850542581
1006127,"privé - sans psg","G70",7.32643938810177
1001934,"privé - psg","A22",276.888102363097
1013969,"privé - sans psg","A22",28.4099846003882
1023715,"privé - psg","A22",205.100380942076
1001793,"privé - sans psg","A30",111.093186567459
1015494,"privé - sans psg","A30",22.7813980792326
1015102,"privé - sans psg","A22",43.1080089429706
1022074,"privé - sans psg","A30",59.6388910370241
1018242,"privé - psg","A22",39.0539205435942
1009384,"privé - sans psg","A22",45.2224654677756
1015332,"privé - sans psg","A22",352.387387224186
1013556,"privé - sans psg","A22",136.930796423035
1020559,"privé - psg","B81",146.411300584896
1015651,"privé - sans psg","B61",130.640853433393
1001855,"privé - sans psg","A30",132.636217750475
1006670,"privé - sans psg","B61",162.403262404571
1002098,"privé - psg","B81",133.784200984427
1011877,"privé - sans psg","B61",455.271429909334
1004025,"privé - sans psg","B81",6.35440316380588
1029013,"privé - sans psg","B61",11.8564786407445
1010737,"privé - sans psg","B81",278.194041034544
1011125,"privé - sans psg","B61",331.894907081139
1002251,"privé - psg","B61",71.8184017169187
1008198,"privé - sans psg","B81",61.1973988180064
1022395,"publics - domaniales","B81",66.7042001748127
1024006,"privé - sans psg","B61",384.073822826507
1008644,"privé - sans psg","B61",97.0155187982986
1014021,"privé - psg","B61",254.518995393663
1018898,"privé - psg","B61",177.268625614386
1016733,"publics - domaniales","B61",104.850543922506
1030793,"privé - sans psg","B81",105.682405031431
1020069,"privé - psg","B61",89.9788341168318
1024061,"privé - sans psg","B81",123.810878336686
1024408,"privé - sans psg","B61",178.126924601155
1015090,"privé - psg","B61",87.5457587397263
1009684,"privé - psg","B61",114.153016730791
1000546,"privé - sans psg","B81",20.4938194379445
1015466,"privé - sans psg","B61",34.5155729469537
1021234,"privé - sans psg","B61",91.5927571233002
1020487,"privé - psg","B61",141.948052788837
1005280,"privé - psg","B61",190.222116465402
1029844,"privé - sans psg","B61",207.502870965797
1003843,"publis - communales","A11",93.7641271907898
1020433,"privé - sans psg","A11",356.991884164187
1007611,"privé - sans psg","A11",123.899178301862
1027457,"privé - sans psg","A13",98.9244630048329
1013904,"privé - psg","A13",193.238674726071
1020635,"publis - communales","A13",267.125187757033
1028910,"privé - sans psg","A13",422.784331037184
1021568,"privé - sans psg","A13",56.776945410914
1005255,"privé - sans psg","A13",368.889437717113
1010244,"privé - psg","B42",292.571592040169
1010708,"privé - sans psg","B42",383.89923972072
1023587,"privé - sans psg","B42",205.841204343078
1029610,"privé - sans psg","B42",96.0050729011305
1022328,"privé - sans psg","B42",72.0461571351554
1022311,"privé - psg","B42",289.567033738881
1017825,"privé - psg","B42",166.600808462746
1005610,"privé - psg","B42",236.951231343041
1013053,"privé - psg","B42",307.982007722759
1017118,"privé - sans psg","B41",322.977367184916
1003735,"privé - sans psg","B41",331.494923080637
1021003,"privé - sans psg","B42",16.3039607435792
1005141,"privé - sans psg","B42",111.364061497106
1016372,"privé - sans psg","B42",653.553982551333
1000895,"privé - psg","B42",301.518905555749
1005749,"privé - psg","B42",382.035871309102
1027827,"privé - psg","B42",153.095494774288
1030002,"publis - communales","B42",292.796800419226
1016004,"publics - domaniales","B42",289.422088195359
1007706,"privé - psg","B42",213.089118670807
1011430,"privé - psg","B42",461.941682545028
1013452,"privé - psg","B42",37.6518041243045
1003069,"privé - psg","B42",216.620967391714
1029312,"publis - communales","B42",349.349103706198
1016896,"privé - psg","B42",241.425535478176
1008271,"privé - psg","B42",267.521645452147
1019666,"privé - sans psg","B43",83.3480306255189
1002173,"privé - sans psg","B42",94.8570851521605
1004728,"publics - domaniales","B42",117.542372724517
1026263,"privé - psg","B42",344.286291346847
1010174,"publis - communales","B42",228.561325854356
1007880,"privé - sans psg","B42",230.630097283218
1004370,"privé - sans psg","B43",171.130512407531
1013856,"privé - sans psg","B43",421.511154158221
1009170,"privé - sans psg","B43",53.2012516548238
1029488,"privé - sans psg","B43",182.992770223335
1016028,"privé - sans psg","B43",121.044374551152
1016066,"privé - sans psg","B43",28.944568839515
1003503,"privé - sans psg","B43",49.2086818644731
1019705,"privé - sans psg","B43",99.902443749356
1021732,"privé - sans psg","B43",43.4650029951248
1012927,"privé - sans psg","B43",4.2709863734456
1028619,"privé - sans psg","B43",55.9326037185726
1009494,"privé - sans psg","B43",11.8220852980725
1000926,"publics - domaniales","B43",117.829396147699
1021142,"privé - sans psg","B51",198.162790523927
1018610,"privé - psg","C12",265.285240519367
1024555,"privé - sans psg","C12",258.950354769019
1017573,"privé - psg","B51",275.325987969235
1011212,"publis - communales","C12",182.077609975047
1009294,"privé - sans psg","C12",167.242629152424
1008709,"privé - sans psg","B51",182.081041062775
1019416,"privé - sans psg","B51",281.316239066565
1007228,"privé - psg","C12",9.9881611270629
1008706,"privé - sans psg","B51",341.883346399358
1013878,"publics - domaniales","C12",210.142335176946
1018275,"privé - psg","B51",227.375846843567
1023601,"privé - sans psg","B51",370.626052160082
1006658,"privé - sans psg","B51",183.874437180755
1023882,"privé - sans psg","B51",91.7126257822646
1011257,"publics - domaniales","B51",239.201758177484
1005483,"publics - domaniales","B51",62.8033578230698
1019924,"publis - communales","B51",4.15794739376073
1018459,"privé - psg","B51",176.769228284301
1007701,"privé - psg","B51",357.325446219882
1020691,"publics - domaniales","B51",40.7656729246646
1018694,"publis - communales","B51",60.8031638008577
1013496,"privé - psg","B51",282.198527103336
1006216,"privé - sans psg","B51",303.377784062194
1000410,"publis - communales","B51",281.982233724663
1008284,"privé - sans psg","B51",3.92075627041568
1004727,"privé - sans psg","B51",224.603387364606
1016177,"publis - communales","B51",220.624329524702
1007913,"privé - sans psg","C20",146.441248302232
1000146,"publis - communales","C20",267.252731420067
1028109,"publis - communales","C20",227.62364563761
1012667,"privé - sans psg","B51",281.968703921223
1013960,"privé - psg","C20",196.104256213262
1018509,"privé - sans psg","B51",187.768151876445
1018677,"privé - sans psg","C20",190.692731389034
1027477,"publis - communales","B51",229.951092136072
1018352,"privé - psg","C20",315.971111668661
1007396,"privé - sans psg","C20",368.777945786909
1001650,"publics - domaniales","C20",147.778427712467
1015501,"publis - communales","C20",127.075889299984
1020974,"publis - communales","C20",5.04713571574964
1010849,"privé - psg","C20",79.7232195577612
1017014,"privé - psg","C20",50.4103794436463
1018041,"privé - sans psg","C20",171.49764317721
1026694,"privé - psg","C20",231.135848843415
1009720,"publis - communales","C20",240.833893025643
1029151,"publis - communales","C20",24.1358006981157
1018757,"publis - communales","C20",175.637227573081
1002061,"privé - sans psg","C20",91.769854680163
1006813,"publis - communales","C20",11.7519530888847
1031255,"privé - psg","C20",320.406676769416
1030983,"publics - domaniales","C20",261.760882279474
1005857,"publis - communales","C20",168.854738882989
1008240,"publis - communales","C20",128.115132117553
1008006,"publis - communales","C20",121.029492360585
1014536,"publis - communales","C20",311.799223538072
1011388,"publics - domaniales","C20",122.370888876937
1027164,"privé - sans psg","C20",35.701099378839
1008315,"publis - communales","C20",159.22749841855
1022701,"publis - communales","C20",312.783648287214
1015061,"publis - communales","C20",130.365980064938
1025494,"publis - communales","C20",53.3202078962152
1000072,"publis - communales","C20",114.089263263137
1004959,"publics - domaniales","C20",244.176075245951
1025764,"publis - communales","C20",255.975141799012
1029539,"publis - communales","C20",18.6843158551017
1016485,"publis - communales","C20",128.694946393604
1029487,"publics - domaniales","C20",63.8225287647022
1023130,"privé - psg","C20",143.711545759657
1001309,"privé - sans psg","C20",88.5407109215609
1012335,"publis - communales","C20",343.939599658021
1017864,"publis - communales","C20",265.18696682239
1018568,"privé - sans psg","C20",155.622057335437
1001153,"publis - communales","C20",41.8186015852911
1002905,"publis - communales","C20",239.653565990849
1000112,"publis - communales","C20",121.79849608412
1029413,"publics - domaniales","C20",116.770572281832
1011292,"privé - psg","C20",274.04402086764
1001923,"privé - psg","C20",74.3574849121333
1006314,"publis - communales","C20",201.45535017833
1008502,"publis - communales","C20",61.6187831386335
1031318,"privé - psg","C20",21.9813687682042
1029966,"publics - domaniales","C20",77.3286740476476
1014393,"publis - communales","C20",183.448282637133
1003238,"privé - psg","C20",162.615325693393
1007941,"publics - domaniales","C20",256.006825794338
1022476,"privé - sans psg","C20",220.473381242119
1002494,"publis - communales","C20",101.960388095437
1021184,"privé - sans psg","C20",127.910548012129
1005955,"publis - communales","C20",56.7637145930904
1008825,"publics - domaniales","C20",253.938224169059
1017155,"publis - communales","C20",73.0397777722014
1014250,"publis - communales","C20",152.083820521066
1005136,"publis - communales","C20",298.100595408821
1018154,"publis - communales","C20",121.969787697852
1011006,"publis - communales","C20",81.6204223216732
1026808,"privé - sans psg","C20",90.7024629356974
1024707,"privé - psg","C20",279.700579362873
1028609,"publis - communales","C20",5.80460446462137
1024505,"publics - domaniales","C20",272.264421744096
1006722,"publis - communales","C20",202.0841224403
1021110,"publis - communales","C20",208.458776881912
1004538,"privé - sans psg","C30",410.251048179717
1026002,"privé - psg","C30",394.99105012652
1024880,"privé - sans psg","C30",166.04944138598
1003749,"publis - communales","C30",251.79772239794
1013291,"privé - sans psg","C20",246.22929597136
1011710,"privé - psg","C20",266.129350444506
1016306,"privé - sans psg","C30",433.123233927479
1010164,"publis - communales","C30",379.907838678154
1027799,"publis - communales","C30",313.771327105223
1012020,"publis - communales","C30",387.715232790919
1011185,"privé - sans psg","C20",328.351638245556
1004187,"publis - communales","C30",112.688012636275
1017231,"publis - communales","C30",272.661836316487
1029077,"publis - communales","C30",328.24933437986
1012323,"publis - communales","C30",268.173005421789
1028152,"privé - psg","C30",243.104735893102
1004775,"publis - communales","C20",139.946869294603
1010535,"publis - communales","C30",83.8561753875877
1004419,"privé - sans psg","A13",211.331550689708
1007487,"privé - psg","A13",310.429395302677
1016610,"privé - psg","A13",179.317590040533
1004816,"privé - sans psg","A22",633.18022961879
1021040,"privé - psg","A13",323.939692039131
1017739,"privé - psg","A13",116.258331992734
1002104,"privé - sans psg","A13",258.042772849057
1003141,"privé - sans psg","A22",87.6766910280455
1029643,"privé - psg","A13",394.68262516419
1003545,"privé - psg","A13",202.639815980599
1024076,"privé - psg","A13",150.518674649618
1025459,"privé - sans psg","A22",108.712586545856
1019180,"privé - sans psg","A13",147.472073299834
1012959,"privé - psg","A22",56.4010268267598
1013207,"privé - psg","A13",181.963716134945
1003805,"privé - psg","A13",101.939158302807
1022198,"privé - psg","A13",216.087904574835
1015355,"privé - sans psg","A22",110.175495732943
1020928,"privé - psg","A13",103.586798091229
1019597,"privé - psg","A13",278.298456164513
1000414,"privé - psg","A13",316.39560889991
1007539,"publics - domaniales","A13",205.647217117791
1001048,"privé - sans psg","C20",255.013099909346
1016521,"privé - sans psg","C20",270.07932996646
1001707,"privé - psg","C20",303.04799707949
1000659,"publis - communales","C20",66.079863323328
1011293,"privé - sans psg","C20",385.761727398058
1008223,"publis - communales","C30",309.804121115374
1007800,"privé - psg","C20",289.714469205137
1018398,"publis - communales","C30",263.966863357624
1009712,"privé - sans psg","C30",156.940158452167
1003779,"privé - sans psg","C30",115.887733586226
1001176,"publis - communales","C20",50.3460210118478
1028670,"privé - sans psg","C20",319.749348623681
1004483,"privé - sans psg","C20",79.2388128806743
1015883,"publis - communales","C20",236.545875397738
1011558,"publis - communales","C30",328.770353679219
1023894,"publics - domaniales","C20",36.5537075256056
1029023,"publis - communales","C20",105.356317375942
1028922,"publics - domaniales","C30",315.346299555082
1000202,"publis - communales","C20",22.2864388043479
1007904,"publis - communales","C20",140.709466485279
1031324,"publis - communales","C20",391.380144017204
1007305,"privé - sans psg","C20",160.647634743691
1007960,"privé - sans psg","C20",164.246370199825
1026678,"publics - domaniales","C20",63.6792464034688
1007862,"publis - communales","C20",95.1950265573346
1015087,"privé - sans psg","C30",68.8245461423241
1014889,"publis - communales","C20",42.9956354150557
1021041,"privé - sans psg","C30",592.72124983657
1005498,"publis - communales","C30",80.1977707201823
1000828,"privé - sans psg","C30",165.326234644616
1008980,"privé - psg","C20",227.929703624996
1008452,"publis - communales","C20",136.3250591873
1008469,"publis - communales","C20",119.485920614702
1020921,"privé - sans psg","C20",65.1589610260085
1008485,"publis - communales","C20",110.091674086029
1002654,"publis - communales","C20",73.641471549715
1012149,"publics - domaniales","C20",345.683149442904
1022268,"publis - communales","C20",104.484799384958
1007330,"publis - communales","C20",174.005186075904
1015776,"publics - domaniales","C20",265.330406616247
1000674,"privé - sans psg","C20",161.518993318006
1001359,"privé - sans psg","C20",171.597888349685
1014599,"publics - domaniales","C30",340.671622537216
1012301,"privé - psg","C30",368.212463245614
1021738,"publis - communales","C30",116.70440902853
1019362,"privé - psg","C30",752.055583509875
