"idp","mqd","biomass","zp","reserutile","troph_r","species","ownership","tmoy_win_mean_anomaly","tmoy_win_min_anomaly","tmoy_win_max_anomaly","tmoy_spr_mean_anomaly","tmoy_spr_min_anomaly","tmoy_spr_max_anomaly","tmoy_sum_mean_anomaly","tmoy_sum_min_anomaly","tmoy_sum_max_anomaly","tmoy_aut_mean_anomaly","tmoy_aut_min_anomaly","tmoy_aut_max_anomaly","spei1-13_mean","spei2-13_mean","spei3-13_mean","spei4-13_mean","spei5-13_mean","spei6-13_mean","spei7-13_mean","spei8-13_mean","spei9-13_mean","spei10-13_mean","spei11-13_mean","spei12-13_mean","spei13-13_mean","spei14-13_mean","spei15-13_mean","spei16-13_mean","spei17-13_mean","spei18-13_mean","spei19-13_mean","spei20-13_mean","spei21-13_mean","spei22-13_mean","spei23-13_mean","spei24-13_mean"
1129922,0.181293312255846,217.435308140417,560,16.7999992370605,1.29764,"Sapin pectiné","Forêts domaniales RF",0.698956075268305,-1.43847053014599,2.43688264153021,0.356092477906641,-1.3181590213659,1.87556992378984,1.02278945178297,-0.533359507857701,2.33323068095406,0.27418355535944,-1.19528701809536,1.81650162432245,-0.272058359993012,-0.380970299940786,-0.426110141573326,-0.48397751621264,-0.522047322512829,-0.558657943504406,-0.594927931732214,-0.634663023286753,-0.675259723882153,-0.708758152243487,-0.740977023923478,-0.76834305024729,-0.78688525139415,-0.807007680436979,-0.828467388820268,-0.849737034392651,-0.858227516778041,-0.861710342236641,-0.863833568881147,-0.864398894956295,-0.870777443876149,-0.872007194542291,-0.873199030033447,-0.870438865916932
1128338,0.154696941122622,96.0397045732266,518,37.7999992370605,1.10146,"Sapin pectiné","Forêts privées et autres - Hors PSG",0.720152885660885,-1.52489900347538,2.50286944870703,0.333572107176445,-1.31904863880522,1.87189442890388,1.01522671177313,-0.451118876871983,2.29074650463566,0.267979396212047,-1.20527405238547,1.79567177131663,-0.248101537324912,-0.351473559755842,-0.391267908290286,-0.443621337291318,-0.477416846748612,-0.509904959846564,-0.54129576645357,-0.57671497865901,-0.612926456093212,-0.642232413064374,-0.671451731334493,-0.69556296444826,-0.711740083361939,-0.730205736003306,-0.751268272264455,-0.772335180232917,-0.779994556451143,-0.782961107600352,-0.783960296116944,-0.783816164283292,-0.789841451721789,-0.79014712164908,-0.790703805392242,-0.787452723339399
1115537,0.253639994210409,413.314726461139,505,46.4000015258789,4.28251,"Sapin pectiné","Forêts privées et autres - Hors PSG",0.717847663722979,-1.48237910576536,2.52430691173462,0.341300402579549,-1.29185049337519,1.88736778070241,1.01727235742416,-0.419909629353837,2.26634151870765,0.267962587255163,-1.20377651147433,1.80334445782161,-0.231870041065148,-0.330721431965938,-0.36727704777334,-0.414964289250562,-0.445695629330922,-0.475016152586013,-0.50287718046626,-0.534531669851623,-0.567329203004267,-0.593644030065545,-0.62046307544142,-0.64247157359037,-0.657019470850631,-0.674543768014661,-0.695639954636755,-0.716793679991124,-0.724065272173513,-0.727329440201843,-0.727575934652585,-0.727097859773978,-0.733253113785488,-0.733147798314238,-0.733316747466768,-0.72979124754256
1121483,0.397385046636047,537.602164040211,651,28,6.9555,"Sapin pectiné","Autres forêts publiques RF",0.71613418339946,-1.370600679797,2.68451692002657,0.360771480174058,-1.24314989518812,1.80110883466596,0.920515744098154,-0.52467337385247,2.17079448758833,0.273174949422581,-1.24874285338869,1.7632201280912,-0.198306396798766,-0.272554468786824,-0.307510529461385,-0.348468762015496,-0.375891822575173,-0.396775582335577,-0.41204524839418,-0.428189560440822,-0.449485530509309,-0.468585039001525,-0.489922466575944,-0.509284364321781,-0.522148566136771,-0.541092652848518,-0.565776252886672,-0.588990543743234,-0.599777655049132,-0.606051929245739,-0.610253213804242,-0.613339711172491,-0.619328593577179,-0.61923312326178,-0.622829870782696,-0.622854880434638
1129938,0.286044119338804,190.754217996861,618,42,1.72799,"Sapin pectiné","Forêts domaniales RF",0.673898711470688,-1.44089082396073,2.52662499035008,0.321410682763079,-1.37139602274142,1.88199816629918,0.999442796799312,-0.581753127111863,2.26363258560138,0.259792941336631,-1.20234584436867,1.82135030801603,-0.412785369269069,-0.554948879623492,-0.631701086865588,-0.7128753255202,-0.766441353081406,-0.816634344432469,-0.867699289784976,-0.918119423902951,-0.967092642940827,-1.00985324488302,-1.04893896260147,-1.0849371913584,-1.10761347395298,-1.13054109598369,-1.15055847790994,-1.16908047491922,-1.18117879047818,-1.18735485544339,-1.19422638275163,-1.19876297071485,-1.20572851227801,-1.21088104806853,-1.21572245336887,-1.21748665535084
1130208,0.258883189370336,237.858708828639,567,19.6000003814697,0.920878,"Sapin pectiné","Forêts privées et autres - En PSG",0.659693539382787,-1.51674553475361,2.42842501836416,0.334889424974155,-1.35688689161425,1.88311295339844,1.04015933680102,-0.531055063105743,2.38031279554502,0.255733637389502,-1.21543859674499,1.80451619884839,-0.282594079999374,-0.396535262481263,-0.444399920459776,-0.505090778139284,-0.544121014190806,-0.581574895718819,-0.618784304519293,-0.659197559420075,-0.700410208083218,-0.734643147984173,-0.767688486318761,-0.796156000681444,-0.815728583239595,-0.836311723017795,-0.858018477615472,-0.879264463892457,-0.887880474897904,-0.891703649427788,-0.894654117967879,-0.895535043752679,-0.902329255481112,-0.903937599071732,-0.905617040065366,-0.90346262793338
1107224,0.339140903660237,359.179728982955,665,46.4000015258789,1.86768,"Épicéa commun","Forêts privées et autres - Hors PSG",0.734723052465948,-1.3494277647671,2.70388623840338,0.372036225801716,-1.27659489245687,1.87079178785497,0.981461241476978,-0.44963960629744,2.17876838639716,0.283505163012763,-1.22433076446238,1.80048641832702,-0.239485710230374,-0.342399717187152,-0.379913408328829,-0.427312969083726,-0.457741047337193,-0.486577776065192,-0.514162597035441,-0.545204301707478,-0.576893034856665,-0.602323652315104,-0.628749783306101,-0.650722770433417,-0.665340425209514,-0.682934772487926,-0.703969011255314,-0.72481930157299,-0.732190694314603,-0.735222519142877,-0.736256983209586,-0.736043034228798,-0.742074328873615,-0.741739653087427,-0.741913582949245,-0.738432720240333
1119252,0.227431738704187,241.994428934243,594,30.4500026702881,2.11485,"Épicéa commun","Forêts privées et autres - Hors PSG",0.678253372348421,-1.48589835290232,2.56591880181805,0.353795412693002,-1.31763746098332,1.86573035441756,1.04685232476128,-0.450592520760582,2.40344839768455,0.25833674777965,-1.23404161178287,1.82178074351182,-0.226033572036963,-0.323346795074133,-0.35866614188037,-0.402829201530373,-0.429715790339527,-0.454361645311206,-0.477026377988076,-0.502428489121449,-0.5297302573563,-0.551827570190683,-0.576262681709985,-0.597050400654421,-0.610675766970613,-0.628669069418978,-0.651307147533247,-0.673991700326757,-0.68235102246724,-0.687590122187292,-0.690189153256175,-0.692103131826379,-0.699390626610826,-0.701155663833112,-0.703373681135316,-0.701104507336766
1100635,0.215095451922703,191.231448344045,560,26.1000022888184,4.8835,"Épicéa commun","Forêts privées et autres - Hors PSG",0.648825993606854,-1.41450709532337,2.51689731704807,0.344195870111065,-1.31272388263188,1.83781343568463,1.04381059662042,-0.53227427774684,2.42382749618602,0.24877892144336,-1.26015516291105,1.79637446688899,-0.204809224365088,-0.282342988269522,-0.315796302221535,-0.355618798069176,-0.380006677804028,-0.400473208878522,-0.415242147931846,-0.431976089669214,-0.453353401485382,-0.472575385817524,-0.494741981851987,-0.514860854531323,-0.528129382981685,-0.547344614044351,-0.572796658619092,-0.59661091488221,-0.607645176450642,-0.614919921283016,-0.619289064601242,-0.623107475728923,-0.630711492419749,-0.63171105389387,-0.635388627989681,-0.635194134343283
1114070,0.346141080023527,343.136383501696,643,78.3000030517578,2.22581,"Épicéa commun","Forêts privées et autres - Hors PSG",0.709152451221616,-1.4803405371127,2.50453670165576,0.336667702662346,-1.27160467504546,1.8012963872026,0.893534873854234,-0.509502922446272,2.1458129762715,0.263005710662683,-1.24124173761691,1.72847801622695,-0.20001662754794,-0.271089719718743,-0.307152557886041,-0.34881639451719,-0.377467717566492,-0.398770772579224,-0.414918005969491,-0.431823425531068,-0.454206760100813,-0.473782408986663,-0.495685561102832,-0.515393359731837,-0.5278029360471,-0.546716310601271,-0.571044026334734,-0.594321539707789,-0.605278396692883,-0.611671993190483,-0.616240645788014,-0.61944709834742,-0.625041495023125,-0.624827211455846,-0.628531583881099,-0.628249753623527
1106986,0.29672550189329,191.896851108408,529,25.1999988555908,1.13939,"Sapin pectiné","Forêts domaniales RF",0.651176862251084,-1.36469608208909,2.66192296797391,0.326277150817863,-1.3847032982294,1.89062117649528,0.982215076783418,-0.620267092072966,2.23976264058811,0.254200201155967,-1.22346527831167,1.83215447150156,-0.5012269589563,-0.664322816416358,-0.755211586148753,-0.844304759846652,-0.906668045432999,-0.960186109757611,-1.01248492111204,-1.0627770647536,-1.11000985661308,-1.15244321745616,-1.18983706231617,-1.22417533334207,-1.24523849850835,-1.26591035086752,-1.28437606503726,-1.30196201958618,-1.31416412194075,-1.32087014137283,-1.32800067822261,-1.33400071640483,-1.340455530024,-1.34570480291229,-1.35070120389602,-1.35188953483665
1106428,0.16320128147223,121.254760574147,426,17.4000015258789,6.04825,"Sapin pectiné","Forêts privées et autres - En PSG",0.7135523681364,-1.51301806265332,2.50557279542374,0.319520623414535,-1.35063974203655,1.86606493607278,0.999157477082561,-0.464207695538142,2.21735152130608,0.259846734889971,-1.17984463409501,1.79355414134604,-0.362641382784135,-0.494011905863494,-0.557512678869556,-0.632327724140938,-0.682367064989296,-0.729090108102073,-0.776745507883843,-0.825573426023713,-0.874260848164191,-0.916435633575634,-0.955189414389382,-0.989761690323759,-1.0122895701023,-1.03534274556247,-1.05667219451738,-1.07646636687221,-1.08781642314362,-1.09406338182297,-1.10055494869845,-1.10465930052133,-1.11257842287844,-1.11732008243512,-1.12173877107161,-1.12175205987485
1117593,0.245706897869716,443.588605458797,550,92.5,2.16429,"Épicéa commun","Forêts privées et autres - Hors PSG",0.701281527796439,-1.47147274579685,2.61396059616226,0.342928263753985,-1.30900808181247,1.89061619916333,1.02358356092045,-0.46085041224127,2.27271096835334,0.257963621969044,-1.24185156447909,1.79449960869747,-0.231908938560087,-0.333432131140133,-0.369511302778142,-0.415000681735649,-0.443175063030488,-0.469855387958652,-0.49541407940268,-0.524448069777097,-0.554602932328668,-0.57876431250529,-0.604040567067818,-0.625521409459691,-0.639483662675096,-0.656802343916903,-0.678062394405652,-0.699294950592501,-0.705997097346853,-0.708971681553613,-0.709696872105871,-0.709227206128125,-0.71512360776324,-0.714518122298805,-0.714191094908232,-0.710288275747858
1121748,0.329555043084415,283.270811684403,677,52.2000007629395,2.01817,"Épicéa commun","Forêts domaniales RF",0.67180606544587,-1.31433195187353,2.6415635630348,0.38384120480519,-1.28798092346329,1.87342679776478,1.05549745885885,-0.545203177861755,2.36670968255552,0.27117400335095,-1.24429410550022,1.82547098612898,-0.233921934207369,-0.339658943356034,-0.378644509520177,-0.422709843034686,-0.449267913102567,-0.47246403661635,-0.495412758733822,-0.520492612608416,-0.546166496907755,-0.566947102823112,-0.58986016870022,-0.609419817271224,-0.62211535949309,-0.639402748952565,-0.661140270282852,-0.682612313912395,-0.690379781761705,-0.695227552271041,-0.69803207411844,-0.699675394249436,-0.706567947917783,-0.707957712837206,-0.709459321216232,-0.706709824465856
1119910,0.216448214269799,187.814890370745,731,46.4000015258789,6.10282,"Épicéa commun","Autres forêts publiques RF",0.712809244712625,-1.33866713582145,2.7190626990225,0.37400320148953,-1.26384077230489,1.83755183769901,0.932875538728425,-0.491820281096734,2.1119341482389,0.277390548003966,-1.24078770599154,1.78749338575481,-0.248893616370939,-0.351768726974969,-0.392661628041506,-0.438570786437155,-0.468580634166129,-0.494629687977452,-0.518374790972578,-0.543906143104273,-0.571006274405073,-0.594218545790503,-0.619118090601863,-0.641222638804863,-0.655980297067769,-0.675701072061972,-0.699842672380285,-0.723917300691167,-0.734060326485259,-0.741528880087312,-0.746556900265418,-0.750569028833809,-0.759799796204276,-0.762712222283523,-0.766554666858704,-0.765734405196887
1129259,0.38261190120583,287.597587604486,647,65.25,4.14406,"Grand érable","Forêts privées et autres - Hors PSG",0.673204749230626,-1.43346891702788,2.53348383464018,0.34105505005582,-1.28702667037526,1.82878489803594,0.978566544818575,-0.538207407350738,2.31423315941543,0.251025393041954,-1.27157516326743,1.77476818532756,-0.206798597134653,-0.282046437374939,-0.319039380233901,-0.360023761222352,-0.385978859010649,-0.406158432576852,-0.421354009683831,-0.438342553984432,-0.460173652194908,-0.48002118889104,-0.502284372593203,-0.523288668479204,-0.53688321289395,-0.556616423992863,-0.582418961112409,-0.606897918329845,-0.619124552766193,-0.627183933169954,-0.633088444766458,-0.638053833885692,-0.646070041632155,-0.64729836043153,-0.651589002348319,-0.652036836414542
1126777,0.125014108781628,57.4665873341118,449,81,5.07801,"Grand érable","Forêts privées et autres - Hors PSG",0.618548171755846,-1.523325892969,2.46509419691557,0.306437709252929,-1.40741178075295,1.8924476102607,1.01220558175,-0.588420714692017,2.34758523478162,0.240954257430204,-1.21731492227892,1.82580532587292,-0.485112037050349,-0.646153253983713,-0.73418905249759,-0.823117931620653,-0.884822138372097,-0.938194002207852,-0.990925848442949,-1.04217999941423,-1.09113940318743,-1.13453941396728,-1.17336177631968,-1.20838639321246,-1.22989888835935,-1.25096620789412,-1.27040493168322,-1.28868050698084,-1.30101387835919,-1.30784600696925,-1.31534051901366,-1.32178388278496,-1.32904110060956,-1.33490213727173,-1.33987474737358,-1.34098063272143
1128286,0.301311347722891,325.502971314726,467,58,4.48177,"Sapin pectiné","Autres forêts publiques RF",0.676010011414387,-1.49684341741445,2.5131867310717,0.314227482132043,-1.35543377865337,1.8781122877434,1.00655054033546,-0.5484580529699,2.26291509916496,0.250865978268013,-1.21708840276293,1.80564100751558,-0.339003499125055,-0.467123430088957,-0.525847903792819,-0.596582936670588,-0.643499169264713,-0.68661222317012,-0.730024336820033,-0.775232072806306,-0.820818628878329,-0.860287804366125,-0.897443380093817,-0.930263087970919,-0.95217255646118,-0.974922996856042,-0.996701070435562,-1.01710699643752,-1.027479202884,-1.03347612732773,-1.03945965532162,-1.04319639796044,-1.051202035792,-1.05532761075776,-1.05987236071616,-1.05966314922197
